episode,return
4.500000000000000000e+01,-1.012753517009394644e+00
4.600000000000000000e+01,-1.817996180528329786e+00
4.700000000000000000e+01,-2.201664239742178175e+00
4.800000000000000000e+01,-5.436980424725196270e-01
4.900000000000000000e+01,-1.163619455842164641e+00
5.000000000000000000e+01,-1.104307289946947046e+00
5.100000000000000000e+01,-2.017910887789087671e+00
5.200000000000000000e+01,1.013478658417588107e-01
5.300000000000000000e+01,-1.538107954239719577e+00
5.400000000000000000e+01,-3.497307983045071289e+00
5.500000000000000000e+01,-1.907624176396966131e+00
5.600000000000000000e+01,-1.333412780153611754e+00
5.700000000000000000e+01,-3.008172769827912596e+00
5.800000000000000000e+01,-2.571708978319800831e+00
5.900000000000000000e+01,3.880085459813616300e+00
6.000000000000000000e+01,-7.181871949624800688e-01
6.100000000000000000e+01,-2.873333596695061498e+00
6.200000000000000000e+01,-2.690176263802526169e-01
6.300000000000000000e+01,-8.384797515197803808e-01
6.400000000000000000e+01,-2.259104885999976275e+00
6.500000000000000000e+01,-8.461550075067427734e-01
6.600000000000000000e+01,-1.554026570605169244e+00
6.700000000000000000e+01,-5.398682507631138439e-01
6.800000000000000000e+01,-1.049522543694673793e+00
6.900000000000000000e+01,-1.319066739559301427e+00
7.000000000000000000e+01,-1.592886326079073767e+00
7.100000000000000000e+01,-1.495183810174784522e+00
7.200000000000000000e+01,-2.720819308762040034e+00
7.300000000000000000e+01,-1.169115450807234780e+00
7.400000000000000000e+01,-1.355888677884414806e+00
7.500000000000000000e+01,-8.928480422863793731e-01
7.600000000000000000e+01,-1.328095207635558550e+00
7.700000000000000000e+01,-1.266141688120140607e+00
7.800000000000000000e+01,-8.425146102884870647e-01
7.900000000000000000e+01,-6.890518048707867660e-01
8.000000000000000000e+01,-3.868627766608279117e-01
8.100000000000000000e+01,-1.600757477731009182e+00
8.200000000000000000e+01,-1.439640196007631046e+00
8.300000000000000000e+01,-9.800952253901247246e-01
8.400000000000000000e+01,-7.034566953256020660e-01
8.500000000000000000e+01,-5.547144346426022832e-01
8.600000000000000000e+01,-1.369269812627986083e+00
8.700000000000000000e+01,-1.051759789022149949e+00
8.800000000000000000e+01,-3.252209108667634130e-01
8.900000000000000000e+01,-1.176864268008714465e+00
9.000000000000000000e+01,-1.934574587127551926e+00
9.100000000000000000e+01,-5.163212244386210514e-01
9.200000000000000000e+01,-9.896575082690397540e-01
9.300000000000000000e+01,-7.021531884187157679e-01
9.400000000000000000e+01,-2.067637335204681293e+00
9.500000000000000000e+01,1.700092818100156222e-01
9.600000000000000000e+01,-1.311225726672161196e+00
9.700000000000000000e+01,3.616465470608953847e-01
9.800000000000000000e+01,-3.500359286001554437e+00
9.900000000000000000e+01,-1.281714446510425987e+00
1.000000000000000000e+02,-6.114881121858546376e-01
1.010000000000000000e+02,-1.774999452072004935e+00
1.020000000000000000e+02,-1.061068809744662778e+00
1.030000000000000000e+02,-1.268649080670994467e+00
1.040000000000000000e+02,-1.341173544850025712e+00
1.050000000000000000e+02,-1.457433487666673022e+00
1.060000000000000000e+02,4.159520334157916110e+00
1.070000000000000000e+02,3.792042236011349932e+00
1.080000000000000000e+02,-3.626831489912638595e-01
1.090000000000000000e+02,2.373543790853522850e-01
1.100000000000000000e+02,-2.126764029916221155e+00
1.110000000000000000e+02,-1.178362530190316892e+00
1.120000000000000000e+02,-1.808367430299935075e+00
1.130000000000000000e+02,-1.102130210508288632e+00
1.140000000000000000e+02,-3.282970136192773669e+00
1.150000000000000000e+02,-2.696361118930517442e+00
1.160000000000000000e+02,-1.317528005846519301e+00
1.170000000000000000e+02,-9.082443687915768837e-01
1.180000000000000000e+02,-1.522516130809154156e+00
1.190000000000000000e+02,-3.305122478269397313e+00
1.200000000000000000e+02,-2.086121476266932895e+00
1.210000000000000000e+02,-3.025981485155018191e-01
1.220000000000000000e+02,-6.217804817045935462e-01
1.230000000000000000e+02,1.041654121889754592e+00
1.240000000000000000e+02,-1.385224753101982120e+00
1.250000000000000000e+02,-1.332372500953491912e+00
1.260000000000000000e+02,-1.172212917142327226e+00
1.270000000000000000e+02,-8.756181182476796554e-01
1.280000000000000000e+02,-1.026721080201759451e+00
1.290000000000000000e+02,-8.725844173462438125e-01
1.300000000000000000e+02,-1.339559058507787226e+00
1.310000000000000000e+02,-6.272413828062983754e-03
1.320000000000000000e+02,-1.885201443278160527e+00
1.330000000000000000e+02,-2.571181436138001430e-01
1.340000000000000000e+02,-3.204106753728237056e+00
1.350000000000000000e+02,-1.592701165957174148e+00
1.360000000000000000e+02,-1.141328186757621266e+00
1.370000000000000000e+02,-9.486545392633818352e-01
1.380000000000000000e+02,-1.563011092267576174e+00
1.390000000000000000e+02,-1.704070918933383361e+00
1.400000000000000000e+02,-1.253748789276509124e+00
1.410000000000000000e+02,-5.954412895932001071e+00
1.420000000000000000e+02,-1.452359272097147880e+00
1.430000000000000000e+02,-1.723582546008501248e+00
1.440000000000000000e+02,-1.584941747640830068e+00
1.450000000000000000e+02,-5.161727984659878476e-01
1.460000000000000000e+02,-1.443402525714043927e+00
1.470000000000000000e+02,-2.022123558197438165e+00
1.480000000000000000e+02,-1.053551766687196301e+00
1.490000000000000000e+02,8.561556286469818033e-02
1.500000000000000000e+02,-1.212817353927779562e+00
1.510000000000000000e+02,3.900780342753518593e+00
1.520000000000000000e+02,-5.842851953449561542e-01
1.530000000000000000e+02,-1.383074106122159419e+00
1.540000000000000000e+02,-1.328551507758458650e+00
1.550000000000000000e+02,-2.689306243932495732e+00
1.560000000000000000e+02,8.054274146976465598e-01
1.570000000000000000e+02,-1.189149315845214439e+00
1.580000000000000000e+02,-1.224033519464484909e+00
1.590000000000000000e+02,-2.412204451151607199e+00
1.600000000000000000e+02,-3.009943133125313697e+00
1.610000000000000000e+02,-1.156820527204271754e+00
1.620000000000000000e+02,-7.621827000416236952e-01
1.630000000000000000e+02,-8.568274263906343613e-01
1.640000000000000000e+02,-1.318803479019174718e+00
1.650000000000000000e+02,2.001792280467942220e-01
1.660000000000000000e+02,-1.774306342555027838e+00
1.670000000000000000e+02,-2.006631381117004231e+00
1.680000000000000000e+02,-1.513757399441121976e+00
1.690000000000000000e+02,-1.749432755592280841e+00
1.700000000000000000e+02,-9.595013974840957971e-01
1.710000000000000000e+02,-1.102493666751034107e+00
1.720000000000000000e+02,-1.415906166783746478e+00
1.730000000000000000e+02,-9.179961817948885106e-01
1.740000000000000000e+02,-2.414260003012277167e+00
1.750000000000000000e+02,-1.450973658943411904e+00
1.760000000000000000e+02,-1.509981331980900565e+00
1.770000000000000000e+02,-1.257044101788113766e+00
1.780000000000000000e+02,-9.224219235549291351e-01
1.790000000000000000e+02,-1.535060157868479713e+00
1.800000000000000000e+02,-1.388472791235309201e+00
1.810000000000000000e+02,-4.141135772132538140e-01
1.820000000000000000e+02,-1.149265064281823623e+00
1.830000000000000000e+02,4.208236298489642646e-01
1.840000000000000000e+02,-2.046824639255364620e+00
1.850000000000000000e+02,-5.900022777093669735e-01
1.860000000000000000e+02,-1.970060339471974453e+00
1.870000000000000000e+02,-2.109546618406330509e-01
1.880000000000000000e+02,-9.677955161986493415e-01
1.890000000000000000e+02,-2.913736835350326793e-01
1.900000000000000000e+02,-1.758424259095715980e+00
1.910000000000000000e+02,-1.266851625851218799e+00
1.920000000000000000e+02,-1.217871648580681310e+00
1.930000000000000000e+02,-2.017963466759959523e+00
1.940000000000000000e+02,-2.940542992770254216e-01
1.950000000000000000e+02,-6.969471915518967720e-01
1.960000000000000000e+02,-1.265182986879067828e+00
1.970000000000000000e+02,-1.418503321803059603e+00
1.980000000000000000e+02,-1.110536534169258127e+00
1.990000000000000000e+02,-5.992235691488021487e-01
2.000000000000000000e+02,-7.720590833650260443e-01
2.010000000000000000e+02,5.493670597279358692e-01
2.020000000000000000e+02,-2.022776099519683068e+00
2.030000000000000000e+02,-1.243999082864679639e+00
2.040000000000000000e+02,-1.263905481245690687e+00
2.050000000000000000e+02,-2.197768058387148837e+00
2.060000000000000000e+02,-2.128915237808206129e+00
2.070000000000000000e+02,-7.150453616759554487e-01
2.080000000000000000e+02,-1.031390086016489960e+00
2.090000000000000000e+02,-1.071307902481547947e+00
2.100000000000000000e+02,-7.421176439720817974e-01
2.110000000000000000e+02,-1.723861125174857678e+00
2.120000000000000000e+02,-1.987533761231661256e+00
2.130000000000000000e+02,-8.704655851120632892e-01
2.140000000000000000e+02,-7.877292745729238543e-01
2.150000000000000000e+02,-1.608312264372395939e+00
2.160000000000000000e+02,-1.271415995955517353e+00
2.170000000000000000e+02,-9.293345905029746223e-01
2.180000000000000000e+02,-1.074240782729333432e+00
2.190000000000000000e+02,-1.307542454583832559e+00
2.200000000000000000e+02,-1.339173753645072296e+00
2.210000000000000000e+02,4.179333235067002938e+00
2.220000000000000000e+02,-1.114743016043511004e+00
2.230000000000000000e+02,-9.993604288729307505e-01
2.240000000000000000e+02,-1.224767031271746465e+00
2.250000000000000000e+02,-1.206968696658653029e+00
2.260000000000000000e+02,-1.824824059913909835e-03
2.270000000000000000e+02,-1.239262074120754953e+00
2.280000000000000000e+02,-1.061386002671353523e+00
2.290000000000000000e+02,-1.786446108508618735e+00
2.300000000000000000e+02,-1.124834301648242052e+00
2.310000000000000000e+02,-2.066864276426589875e+00
2.320000000000000000e+02,-1.201116304477965357e+00
2.330000000000000000e+02,-9.886974609222620725e-01
2.340000000000000000e+02,-7.159018301597130929e-01
2.350000000000000000e+02,4.149429624936883165e+00
2.360000000000000000e+02,-1.334625578259505785e+00
2.370000000000000000e+02,-3.938395865242168004e-01
2.380000000000000000e+02,-1.106249477716647167e+00
2.390000000000000000e+02,-8.851385730445761046e-01
2.400000000000000000e+02,-1.505157954802721632e+00
2.410000000000000000e+02,-1.801983828108248087e+00
2.420000000000000000e+02,-1.104422887712185330e+00
2.430000000000000000e+02,-1.825575711314403993e+00
2.440000000000000000e+02,-1.693886273110661866e+00
2.450000000000000000e+02,-4.392266377251805576e-01
2.460000000000000000e+02,-1.324153273792225916e+00
2.470000000000000000e+02,-1.456659143787287114e+00
2.480000000000000000e+02,-2.245548578529154238e+00
2.490000000000000000e+02,-1.527519836404497733e+00
2.500000000000000000e+02,-1.146229305909959972e+00
2.510000000000000000e+02,-1.045060868946865673e+00
2.520000000000000000e+02,-1.613792966343843061e+00
2.530000000000000000e+02,-3.053982048178560227e+00
2.540000000000000000e+02,-2.699287178341852833e+00
2.550000000000000000e+02,2.102032018811563763e-01
2.560000000000000000e+02,-6.759507584262698376e-01
2.570000000000000000e+02,-9.786319054479586388e-01
2.580000000000000000e+02,-3.001568772432912979e+00
2.590000000000000000e+02,-3.564422791486454578e-01
2.600000000000000000e+02,-1.018564113871335053e+00
2.610000000000000000e+02,-1.233143524046144357e+00
2.620000000000000000e+02,-5.431651265767969416e-01
2.630000000000000000e+02,-7.051647118369236411e-01
2.640000000000000000e+02,-3.399440706732801409e+00
2.650000000000000000e+02,-1.237130316425876231e+00
2.660000000000000000e+02,-1.194909925130788197e+00
2.670000000000000000e+02,-1.536858384441730729e+00
2.680000000000000000e+02,-1.107303055706016837e+00
2.690000000000000000e+02,-1.893066088996528062e+00
2.700000000000000000e+02,-1.378274126405199640e+00
2.710000000000000000e+02,-2.187753849556451691e+00
2.720000000000000000e+02,-1.204640458623108312e+00
2.730000000000000000e+02,-6.181010248783840311e-01
2.740000000000000000e+02,-1.346561889764253284e+00
2.750000000000000000e+02,-3.265561476715572731e-01
2.760000000000000000e+02,-1.173522959066844784e+00
2.770000000000000000e+02,3.975622689561531864e+00
2.780000000000000000e+02,3.944713783123954709e+00
2.790000000000000000e+02,-9.107428103653707474e-01
2.800000000000000000e+02,-7.575093642411665495e-01
2.810000000000000000e+02,-1.198855745242490389e+00
2.820000000000000000e+02,-2.652535555870699113e+00
2.830000000000000000e+02,-1.870625185407980062e+00
2.840000000000000000e+02,-4.038090479053946247e-01
2.850000000000000000e+02,-1.191455404384229144e+00
2.860000000000000000e+02,-2.092887547891362221e-01
2.870000000000000000e+02,-1.610468871816951086e+00
2.880000000000000000e+02,3.818448859750911417e-01
2.890000000000000000e+02,-1.037090200654651850e+00
2.900000000000000000e+02,-2.069603854762108064e+00
2.910000000000000000e+02,-2.339722872891808247e+00
2.920000000000000000e+02,-2.228487622472059115e+00
2.930000000000000000e+02,-1.321093256785052628e+00
2.940000000000000000e+02,-4.112218800575604405e-01
2.950000000000000000e+02,-6.323529600455405353e-01
2.960000000000000000e+02,-7.643927863163750835e-01
2.970000000000000000e+02,-1.168956314860266632e+00
2.980000000000000000e+02,-4.623569425859523907e-01
2.990000000000000000e+02,-1.533966598805560855e+00
3.000000000000000000e+02,-7.431128893920704304e-01
3.010000000000000000e+02,-1.687415364997377321e+00
3.020000000000000000e+02,-9.751740787205114280e-01
3.030000000000000000e+02,-1.699782139282712823e-01
3.040000000000000000e+02,-4.290021566434942812e-02
3.050000000000000000e+02,-1.916181316484774078e+00
3.060000000000000000e+02,-1.259663798866713869e+00
3.070000000000000000e+02,-2.979807668585746860e+00
3.080000000000000000e+02,7.270558117045784918e+00
3.090000000000000000e+02,-7.391798284969626209e-01
3.100000000000000000e+02,-2.734541115558895008e-01
3.110000000000000000e+02,-1.381055685281487699e+00
3.120000000000000000e+02,-6.069038736007272838e-01
3.130000000000000000e+02,-5.230607528114251670e-01
3.140000000000000000e+02,1.302682985919789704e-01
3.150000000000000000e+02,-7.751520595451822926e-01
3.160000000000000000e+02,-1.354400164380991756e+00
3.170000000000000000e+02,-9.981551963367421010e-01
3.180000000000000000e+02,-1.120795009079205817e+00
3.190000000000000000e+02,-7.648431982426551201e-02
3.200000000000000000e+02,3.708112543382768855e+00
3.210000000000000000e+02,5.819808654525049363e-02
3.220000000000000000e+02,-1.072350146885671984e+00
3.230000000000000000e+02,-1.026280129959753484e+00
3.240000000000000000e+02,-1.307985681311349735e+00
3.250000000000000000e+02,1.118308785837878183e-01
3.260000000000000000e+02,-1.649934348037139120e+00
3.270000000000000000e+02,-3.184372605258154465e-01
3.280000000000000000e+02,-2.048916695193869764e+00
3.290000000000000000e+02,-1.102633945059198206e+00
3.300000000000000000e+02,-1.348557282642733002e+00
3.310000000000000000e+02,-8.789859719299271124e-01
3.320000000000000000e+02,4.008315087159313173e-01
3.330000000000000000e+02,-3.994509328536570703e-01
3.340000000000000000e+02,-1.526159169432571794e+00
3.350000000000000000e+02,3.210909583066911654e+00
3.360000000000000000e+02,-1.709267219873334742e+00
3.370000000000000000e+02,-7.159440386486831676e-01
3.380000000000000000e+02,5.412579556260199709e+00
3.390000000000000000e+02,6.206765566055779892e+00
3.400000000000000000e+02,-1.302151943707023918e+00
3.410000000000000000e+02,3.804002893856117673e+00
3.420000000000000000e+02,-1.533638597361808520e+00
3.430000000000000000e+02,-4.523505018927522769e-01
3.440000000000000000e+02,3.518880486679720754e-01
3.450000000000000000e+02,-1.913192778694428053e+00
3.460000000000000000e+02,-3.634126416432963413e-01
3.470000000000000000e+02,4.621003372529012054e+00
3.480000000000000000e+02,-8.235765595648731896e-01
3.490000000000000000e+02,-2.169334854761766351e-01
3.500000000000000000e+02,3.771598746333061580e+00
3.510000000000000000e+02,3.892736790659758750e+00
3.520000000000000000e+02,6.276401708110119770e+00
3.530000000000000000e+02,-1.327754169673519558e+00
3.540000000000000000e+02,3.835421712877002953e+00
3.550000000000000000e+02,5.473423486131576254e+00
3.560000000000000000e+02,5.177020184718469586e+00
3.570000000000000000e+02,-2.811626588548068906e+00
3.580000000000000000e+02,4.054095632516249381e+00
3.590000000000000000e+02,6.227412362398849766e+00
3.600000000000000000e+02,4.738427797538894204e+00
3.610000000000000000e+02,-4.057559153241387939e-01
3.620000000000000000e+02,4.414057499646593996e+00
3.630000000000000000e+02,-2.194113075787075040e+00
3.640000000000000000e+02,-1.405544555176724497e+00
3.650000000000000000e+02,4.215747584651815316e+00
3.660000000000000000e+02,5.293101368208310120e+00
3.670000000000000000e+02,-1.444306709534530109e+00
3.680000000000000000e+02,4.906987935239313536e+00
3.690000000000000000e+02,4.486568021108934268e+00
3.700000000000000000e+02,4.471403689501827650e+00
3.710000000000000000e+02,4.899799693856134120e+00
3.720000000000000000e+02,4.621782661526118829e+00
3.730000000000000000e+02,5.055130411450194039e+00
3.740000000000000000e+02,4.601087627301022387e+00
3.750000000000000000e+02,4.319080284195116803e+00
3.760000000000000000e+02,4.002656708476570735e+00
3.770000000000000000e+02,4.475242319611012043e+00
3.780000000000000000e+02,4.465475514503271626e+00
3.790000000000000000e+02,4.539451915934389348e+00
3.800000000000000000e+02,6.053226006238718426e+00
3.810000000000000000e+02,4.438372824527194282e+00
3.820000000000000000e+02,6.728671963398367595e+00
3.830000000000000000e+02,4.743737183848886652e+00
3.840000000000000000e+02,5.303956514928810151e+00
3.850000000000000000e+02,6.237511117523711235e+00
3.860000000000000000e+02,4.425227221781102394e+00
3.870000000000000000e+02,6.572763926448573990e+00
3.880000000000000000e+02,4.337479851152336252e+00
3.890000000000000000e+02,4.275070215637869708e+00
3.900000000000000000e+02,5.899543883914404319e+00
3.910000000000000000e+02,4.836984937663915574e+00
3.920000000000000000e+02,1.121760059958484046e+00
3.930000000000000000e+02,5.892152189377838134e+00
3.940000000000000000e+02,4.273080328976803344e+00
3.950000000000000000e+02,4.411469394031898084e+00
3.960000000000000000e+02,4.561162136037406611e+00
3.970000000000000000e+02,4.332463429061164106e+00
3.980000000000000000e+02,4.642742098063495249e+00
3.990000000000000000e+02,4.506177505376841808e+00
4.000000000000000000e+02,4.363703881354888736e+00
4.010000000000000000e+02,4.131426974211607650e+00
4.020000000000000000e+02,5.923071637875225726e+00
4.030000000000000000e+02,6.294034346919983314e+00
4.040000000000000000e+02,4.743544030863267480e+00
4.050000000000000000e+02,3.936024331145614230e+00
4.060000000000000000e+02,4.173830677963338509e+00
4.070000000000000000e+02,5.758645395313291004e+00
4.080000000000000000e+02,7.305846405209401873e+00
4.090000000000000000e+02,4.536958421665826968e+00
4.100000000000000000e+02,4.363921025655843167e+00
4.110000000000000000e+02,3.859200299164576631e+00
4.120000000000000000e+02,4.423838665323059693e+00
4.130000000000000000e+02,4.417546213491816864e+00
4.140000000000000000e+02,7.231377740034759860e+00
4.150000000000000000e+02,4.289200222692985953e+00
4.160000000000000000e+02,5.511221197958352747e+00
4.170000000000000000e+02,4.758558787694115111e+00
4.180000000000000000e+02,5.220556716858177460e+00
4.190000000000000000e+02,4.590521885752566256e+00
4.200000000000000000e+02,4.916237512155329448e+00
4.210000000000000000e+02,4.556447793217987652e+00
4.220000000000000000e+02,4.767977492941791517e+00
4.230000000000000000e+02,4.930021703879361006e+00
4.240000000000000000e+02,2.486578800176409310e+00
4.250000000000000000e+02,7.801844858236430369e+00
4.260000000000000000e+02,4.421980134309659860e+00
4.270000000000000000e+02,6.004493968549808436e+00
4.280000000000000000e+02,4.466621708661850931e+00
4.290000000000000000e+02,4.209049770840762150e+00
4.300000000000000000e+02,5.461175654609216501e+00
4.310000000000000000e+02,4.683873646727330531e+00
4.320000000000000000e+02,8.108280507311112828e+00
4.330000000000000000e+02,6.483373477818091146e+00
4.340000000000000000e+02,4.535991860764687189e+00
4.350000000000000000e+02,4.202459149415688877e+00
4.360000000000000000e+02,5.661490701153625515e+00
4.370000000000000000e+02,4.337631977588879195e+00
4.380000000000000000e+02,4.208186337795636334e+00
4.390000000000000000e+02,4.128619400343895407e+00
4.400000000000000000e+02,4.407049684875344653e+00
4.410000000000000000e+02,4.102535397719561772e+00
4.420000000000000000e+02,6.219859127184212078e+00
4.430000000000000000e+02,4.354152214656831887e+00
4.440000000000000000e+02,5.993503076125550777e+00
4.450000000000000000e+02,6.106116240264228168e+00
4.460000000000000000e+02,-7.122907681255641332e-01
4.470000000000000000e+02,4.445516449635583456e+00
4.480000000000000000e+02,8.075345009493887005e+00
4.490000000000000000e+02,6.001118242878643372e+00
4.500000000000000000e+02,5.835766091470556916e+00
4.510000000000000000e+02,5.508605626402165889e+00
4.520000000000000000e+02,5.353530828382566220e+00
4.530000000000000000e+02,5.307487834121415560e+00
4.540000000000000000e+02,4.240345899723828360e+00
4.550000000000000000e+02,4.421708690542454079e+00
4.560000000000000000e+02,5.387361851025124437e+00
4.570000000000000000e+02,7.303967283431386903e+00
4.580000000000000000e+02,-1.685111593951124753e+00
4.590000000000000000e+02,6.712712215131825033e+00
4.600000000000000000e+02,6.911523422130106731e+00
4.610000000000000000e+02,8.646383742544816897e+00
4.620000000000000000e+02,4.654444719233829630e+00
4.630000000000000000e+02,5.931078867298397839e+00
4.640000000000000000e+02,4.474029335460562251e+00
4.650000000000000000e+02,3.335863041073033219e+00
4.660000000000000000e+02,4.340888294998281438e+00
4.670000000000000000e+02,7.619492451850755188e+00
4.680000000000000000e+02,4.735197025478230515e+00
4.690000000000000000e+02,5.185933958635841279e+00
4.700000000000000000e+02,3.906603886279662596e-01
4.710000000000000000e+02,2.961320147793052193e+00
4.720000000000000000e+02,2.673888699066484520e+00
4.730000000000000000e+02,5.458587992065093708e+00
4.740000000000000000e+02,5.820439147706151672e+00
4.750000000000000000e+02,5.351399374037348444e+00
4.760000000000000000e+02,7.398661824795246034e+00
4.770000000000000000e+02,6.924650859803601399e+00
4.780000000000000000e+02,6.287031423307723799e+00
4.790000000000000000e+02,7.802971037814986133e+00
4.800000000000000000e+02,4.251349937279336189e+00
4.810000000000000000e+02,4.399638466419553140e+00
4.820000000000000000e+02,6.313465796413805897e+00
4.830000000000000000e+02,4.205963646213154661e+00
4.840000000000000000e+02,7.013050553831838840e+00
4.850000000000000000e+02,5.689609138074622763e+00
4.860000000000000000e+02,4.738232842720008442e+00
4.870000000000000000e+02,6.454730145444727896e+00
4.880000000000000000e+02,-6.915925217559339977e-01
4.890000000000000000e+02,4.262018886141197171e+00
4.900000000000000000e+02,7.165926087756572471e+00
4.910000000000000000e+02,5.682294111444193163e+00
4.920000000000000000e+02,7.681769963666113199e+00
4.930000000000000000e+02,6.237241211937686103e+00
4.940000000000000000e+02,5.734331610558776937e+00
4.950000000000000000e+02,4.298800831386417443e+00
4.960000000000000000e+02,8.177502881481620634e+00
4.970000000000000000e+02,5.370597144774101217e+00
4.980000000000000000e+02,5.198966254197693537e+00
4.990000000000000000e+02,7.553122588736242982e+00
5.000000000000000000e+02,8.613478613009961649e+00
5.010000000000000000e+02,4.431853914631148861e+00
5.020000000000000000e+02,8.924769968318798874e+00
5.030000000000000000e+02,7.747602282486504954e+00
5.040000000000000000e+02,4.483851024043866929e+00
5.050000000000000000e+02,4.545227158202054696e+00
5.060000000000000000e+02,5.939113617897171515e+00
5.070000000000000000e+02,2.969262492287477073e+00
5.080000000000000000e+02,5.725480962216759728e+00
5.090000000000000000e+02,5.772225954607804965e+00
5.100000000000000000e+02,4.644096478037747389e+00
5.110000000000000000e+02,8.170345282967744538e+00
5.120000000000000000e+02,6.399582085776035711e+00
5.130000000000000000e+02,7.763245527478426666e+00
5.140000000000000000e+02,6.671649191620943498e+00
5.150000000000000000e+02,3.413963248421167940e-01
5.160000000000000000e+02,5.803514430502884736e+00
5.170000000000000000e+02,4.647844504282033995e+00
5.180000000000000000e+02,5.840863451666777451e+00
5.190000000000000000e+02,7.086154166483069616e+00
5.200000000000000000e+02,7.089911665029493548e+00
5.210000000000000000e+02,8.399129558056030120e+00
5.220000000000000000e+02,1.002085528974641271e+01
5.230000000000000000e+02,5.377721788731965269e+00
5.240000000000000000e+02,4.907988675886929997e+00
5.250000000000000000e+02,7.788396188868500936e+00
5.260000000000000000e+02,5.980862051012655556e+00
5.270000000000000000e+02,7.947148517591388739e+00
5.280000000000000000e+02,8.114531327757687151e+00
5.290000000000000000e+02,3.663829638425168511e+00
5.300000000000000000e+02,6.350200392380847880e+00
5.310000000000000000e+02,7.851412575837116492e+00
5.320000000000000000e+02,7.416163897643128777e+00
5.330000000000000000e+02,9.003916636405376650e+00
5.340000000000000000e+02,6.274060690566203746e+00
5.350000000000000000e+02,5.997974645922154124e+00
5.360000000000000000e+02,6.871308550392407177e+00
5.370000000000000000e+02,7.633324253059130093e+00
5.380000000000000000e+02,7.858444738352734937e+00
5.390000000000000000e+02,5.110476212233116655e+00
5.400000000000000000e+02,6.712152549080999009e+00
5.410000000000000000e+02,2.856541979801461739e+00
5.420000000000000000e+02,5.736364918678887648e+00
5.430000000000000000e+02,2.671057876319570035e+00
5.440000000000000000e+02,7.559505084835674182e+00
5.450000000000000000e+02,5.240649133611802846e+00
5.460000000000000000e+02,6.894023820327242369e+00
5.470000000000000000e+02,5.107265170000801824e+00
5.480000000000000000e+02,8.167008189303292198e+00
5.490000000000000000e+02,9.253328687218180804e+00
5.500000000000000000e+02,8.136653089254552995e+00
5.510000000000000000e+02,8.121548732152184868e+00
5.520000000000000000e+02,4.243104606711800564e+00
5.530000000000000000e+02,1.168995790744429364e+01
5.540000000000000000e+02,9.326264057376217664e+00
5.550000000000000000e+02,6.574670710599268553e+00
5.560000000000000000e+02,7.553132575453821218e+00
5.570000000000000000e+02,7.001629642996563874e+00
5.580000000000000000e+02,5.276979308243364919e+00
5.590000000000000000e+02,1.087151852478655556e+01
5.600000000000000000e+02,4.511700829134306368e+00
5.610000000000000000e+02,5.914510283761407194e+00
5.620000000000000000e+02,3.454976294265397652e+00
5.630000000000000000e+02,5.876624021615230120e+00
5.640000000000000000e+02,4.920204237629996591e+00
5.650000000000000000e+02,6.043312867495007623e+00
5.660000000000000000e+02,8.704809010417744020e+00
5.670000000000000000e+02,9.658983733904840108e+00
5.680000000000000000e+02,5.771969527289325441e+00
5.690000000000000000e+02,4.724253923720012516e+00
