episode,return
2.610000000000000000e+02,1.971511020279605830e+01
2.620000000000000000e+02,1.929838589659499348e+01
2.630000000000000000e+02,1.924120430009822513e+01
2.640000000000000000e+02,1.938990719707939547e+01
2.650000000000000000e+02,2.010571696169470002e+01
2.660000000000000000e+02,2.036032359135749914e+01
2.670000000000000000e+02,2.048395320049450419e+01
2.680000000000000000e+02,1.995050929558149733e+01
2.690000000000000000e+02,2.140278116748388015e+01
2.700000000000000000e+02,2.024017029468477347e+01
2.710000000000000000e+02,2.101199521321242969e+01
2.720000000000000000e+02,1.826653301934900497e+01
2.730000000000000000e+02,2.017583069608818036e+01
2.740000000000000000e+02,1.243287619815999712e+01
2.750000000000000000e+02,5.881837291180934457e+00
2.760000000000000000e+02,7.547555510940626711e+00
2.770000000000000000e+02,1.848313610462365375e+01
2.780000000000000000e+02,1.932153114964086527e+01
2.790000000000000000e+02,1.324875042610854159e+01
2.800000000000000000e+02,7.167533313558424268e+00
2.810000000000000000e+02,1.853271467681985740e+01
2.820000000000000000e+02,1.171676524080349324e+01
2.830000000000000000e+02,1.915639001089951421e+01
2.840000000000000000e+02,1.894218271670928644e+01
2.850000000000000000e+02,1.847296752954758858e+01
2.860000000000000000e+02,2.031012622184891825e+01
2.870000000000000000e+02,1.855318692720213392e+01
2.880000000000000000e+02,1.936589688693756628e+01
2.890000000000000000e+02,1.899112154720565115e+01
2.900000000000000000e+02,4.334526930533066036e+00
2.910000000000000000e+02,2.023131376115943425e+01
2.920000000000000000e+02,6.447433323976742514e+00
2.930000000000000000e+02,2.066968682179137673e+01
2.940000000000000000e+02,1.977266476434288478e+01
2.950000000000000000e+02,2.104826083557039595e+01
2.960000000000000000e+02,2.058437506562518138e+01
2.970000000000000000e+02,2.882217501716210251e+01
2.980000000000000000e+02,2.102899039001463066e+01
2.990000000000000000e+02,2.140215261543742287e+01
3.000000000000000000e+02,1.261809776871174371e+01
3.010000000000000000e+02,1.811379551689152123e+01
3.020000000000000000e+02,2.193691185438821378e+01
3.030000000000000000e+02,1.697906028327729899e+01
3.040000000000000000e+02,2.052974570844514801e+01
3.050000000000000000e+02,2.209182538370849258e+01
3.060000000000000000e+02,1.244243156038220732e+01
3.070000000000000000e+02,2.195192290353003273e+01
3.080000000000000000e+02,2.244684617115216696e+01
3.090000000000000000e+02,5.248828637996762581e+00
3.100000000000000000e+02,5.043099851009177570e+00
3.110000000000000000e+02,3.875775966940231854e+00
3.120000000000000000e+02,1.244363600340621723e+01
3.130000000000000000e+02,2.197913743350101257e+01
3.140000000000000000e+02,2.160483169130740677e+01
3.150000000000000000e+02,1.872493882110179797e+01
3.160000000000000000e+02,2.138013292743678306e+01
3.170000000000000000e+02,1.249379325637732308e+01
3.180000000000000000e+02,2.112995465459150068e+01
3.190000000000000000e+02,1.976877043293026404e+01
3.200000000000000000e+02,1.957845936207695559e+01
3.210000000000000000e+02,1.624247138333257823e+01
3.220000000000000000e+02,2.149726835375767564e+01
3.230000000000000000e+02,2.173851802790143495e+01
3.240000000000000000e+02,2.365912992250516211e+01
3.250000000000000000e+02,3.293610826801833014e+01
3.260000000000000000e+02,1.704331916870074437e+01
3.270000000000000000e+02,2.114700993530196982e+01
3.280000000000000000e+02,2.116124604204564363e+01
3.290000000000000000e+02,2.102981703117546175e+01
3.300000000000000000e+02,2.059034925369365610e+01
3.310000000000000000e+02,2.078545579931270026e+01
3.320000000000000000e+02,2.146267620259420994e+01
3.330000000000000000e+02,2.034037679711232371e+01
3.340000000000000000e+02,2.272088011359142712e+01
3.350000000000000000e+02,2.029545917926486354e+01
3.360000000000000000e+02,1.869445423983508192e+01
3.370000000000000000e+02,1.933597866509984087e+01
3.380000000000000000e+02,2.336225914959057803e+01
3.390000000000000000e+02,2.334006656009292158e+01
3.400000000000000000e+02,2.069627925103482013e+01
3.410000000000000000e+02,1.995605247275499750e+01
3.420000000000000000e+02,2.060286438936065068e+01
3.430000000000000000e+02,2.044689206011008054e+01
3.440000000000000000e+02,2.087030246200860262e+01
3.450000000000000000e+02,2.098244768694326723e+01
3.460000000000000000e+02,2.127655024168175402e+01
3.470000000000000000e+02,2.109521566508283641e+01
3.480000000000000000e+02,2.039083896229728055e+01
3.490000000000000000e+02,2.050154779203063526e+01
3.500000000000000000e+02,2.041357525800875194e+01
3.510000000000000000e+02,2.177726009209536429e+01
3.520000000000000000e+02,2.111008634296742414e+01
3.530000000000000000e+02,2.105854990060091225e+01
3.540000000000000000e+02,2.188198652621714402e+01
3.550000000000000000e+02,2.190602569491224827e+01
3.560000000000000000e+02,1.490980730735934756e+01
3.570000000000000000e+02,2.086143668312970689e+01
3.580000000000000000e+02,2.039706911328770644e+01
3.590000000000000000e+02,2.158042922790198048e+01
3.600000000000000000e+02,2.040643527388282408e+01
3.610000000000000000e+02,2.142429142954854271e+01
3.620000000000000000e+02,2.050454163176103961e+01
3.630000000000000000e+02,2.100458040833206752e+01
3.640000000000000000e+02,2.044644140940606647e+01
3.650000000000000000e+02,2.002995047564964892e+01
3.660000000000000000e+02,1.904927835628104660e+01
3.670000000000000000e+02,1.959157684243402286e+01
3.680000000000000000e+02,2.103430746409804186e+01
3.690000000000000000e+02,1.857478042658622641e+01
3.700000000000000000e+02,1.943154734665172612e+01
3.710000000000000000e+02,2.004591316466401452e+01
3.720000000000000000e+02,2.047010078850338033e+01
3.730000000000000000e+02,2.019006820796671775e+01
3.740000000000000000e+02,2.207193357938056977e+01
3.750000000000000000e+02,1.448012039981993304e+01
3.760000000000000000e+02,3.260110259066798477e+01
3.770000000000000000e+02,1.974214052032965938e+01
3.780000000000000000e+02,1.591524283425166786e+01
3.790000000000000000e+02,1.439132726590795919e+01
3.800000000000000000e+02,1.492648252828865729e+01
3.810000000000000000e+02,1.174884592535888750e+01
3.820000000000000000e+02,1.839175596808046365e+01
3.830000000000000000e+02,1.795279551645990423e+01
3.840000000000000000e+02,1.036886822411177178e+01
3.850000000000000000e+02,2.159384951006832409e+01
3.860000000000000000e+02,2.108116572754550688e+01
3.870000000000000000e+02,2.194588039786371070e+01
3.880000000000000000e+02,1.809709107959602647e+01
3.890000000000000000e+02,1.797825959842486299e+01
3.900000000000000000e+02,2.159319234969268564e+01
3.910000000000000000e+02,1.772028132296362557e+01
3.920000000000000000e+02,1.600179528585969635e+01
3.930000000000000000e+02,2.370498905139343293e+01
3.940000000000000000e+02,1.985932142469039619e+01
3.950000000000000000e+02,1.909314091587729223e+01
3.960000000000000000e+02,1.636436032136787588e+01
3.970000000000000000e+02,2.707011708454269794e+01
3.980000000000000000e+02,2.106981548369801871e+01
3.990000000000000000e+02,2.094122165410179903e+01
4.000000000000000000e+02,1.590921554642299007e+01
4.010000000000000000e+02,2.098385141046167846e+01
4.020000000000000000e+02,2.088926475368844393e+01
4.030000000000000000e+02,1.995210232636100400e+01
4.040000000000000000e+02,1.164901898480825437e+01
4.050000000000000000e+02,2.102736482785093841e+01
4.060000000000000000e+02,2.121526649636238204e+01
4.070000000000000000e+02,1.930839584938455289e+01
4.080000000000000000e+02,2.472352707117430981e+01
4.090000000000000000e+02,2.244153829087846219e+01
4.100000000000000000e+02,1.692509752646931886e+01
4.110000000000000000e+02,2.465254483981797051e+01
4.120000000000000000e+02,2.058254497705932806e+01
4.130000000000000000e+02,1.214248131173954448e+01
4.140000000000000000e+02,2.090430834163373675e+01
4.150000000000000000e+02,2.011996516303170068e+01
4.160000000000000000e+02,1.908556747580416868e+01
4.170000000000000000e+02,1.875944973267729665e+01
4.180000000000000000e+02,1.778486051353577224e+01
4.190000000000000000e+02,1.246325530376342527e+01
4.200000000000000000e+02,2.014942052893895763e+01
4.210000000000000000e+02,1.874440231594032014e+01
4.220000000000000000e+02,2.128870951792323041e+01
4.230000000000000000e+02,1.947257870282549064e+01
4.240000000000000000e+02,2.393054816216344349e+01
4.250000000000000000e+02,1.942669999100426992e+01
4.260000000000000000e+02,6.204479696310125192e+00
4.270000000000000000e+02,1.257153123549252705e+01
4.280000000000000000e+02,1.873763196855673741e+01
4.290000000000000000e+02,1.981025761112952210e+01
4.300000000000000000e+02,1.851440111957489520e+01
4.310000000000000000e+02,1.901860326502713860e+01
4.320000000000000000e+02,1.998798566973088953e+01
4.330000000000000000e+02,1.924180597682559579e+01
4.340000000000000000e+02,1.827213424358150462e+01
4.350000000000000000e+02,1.916643102538001031e+01
4.360000000000000000e+02,3.569589078674635374e+00
4.370000000000000000e+02,1.892116494061448506e+01
4.380000000000000000e+02,2.534722510621785929e+01
4.390000000000000000e+02,2.042315197440592200e+01
4.400000000000000000e+02,1.804770404589256927e+01
4.410000000000000000e+02,1.811906389499567993e+01
4.420000000000000000e+02,2.091945968221844154e+01
4.430000000000000000e+02,1.726656507877186186e+01
4.440000000000000000e+02,1.831441009346397664e+01
4.450000000000000000e+02,7.304540400337121930e+00
4.460000000000000000e+02,1.815077260354312827e+01
4.470000000000000000e+02,1.787797355559716195e+01
4.480000000000000000e+02,1.804103059418386579e+01
4.490000000000000000e+02,1.740209646950959410e+01
4.500000000000000000e+02,3.775440567486626975e+01
4.510000000000000000e+02,1.704869465383641725e+01
4.520000000000000000e+02,2.774283070981904942e+01
4.530000000000000000e+02,1.824512595531950154e+01
4.540000000000000000e+02,1.938608611587858022e+01
4.550000000000000000e+02,8.531728732732926090e+00
4.560000000000000000e+02,2.890995258504582566e+01
4.570000000000000000e+02,1.509217288889175812e+01
4.580000000000000000e+02,8.813618769911366613e+00
4.590000000000000000e+02,1.659852693741911978e+01
4.600000000000000000e+02,1.614044295081847125e+01
4.610000000000000000e+02,1.442004634432472443e+01
4.620000000000000000e+02,1.614596410887275013e+01
4.630000000000000000e+02,2.534861817581433030e+01
4.640000000000000000e+02,2.000330084259820751e+01
4.650000000000000000e+02,2.055230893876823828e+01
4.660000000000000000e+02,1.194189825111564929e+01
4.670000000000000000e+02,1.732189894219551007e+01
4.680000000000000000e+02,2.630837047965369635e+01
4.690000000000000000e+02,1.727262073555257871e+01
4.700000000000000000e+02,1.856349959406695760e+01
4.710000000000000000e+02,1.946457784732146834e+01
4.720000000000000000e+02,5.846390472727160414e+01
4.730000000000000000e+02,2.692903468435321201e+01
4.740000000000000000e+02,1.780114891082915918e+01
4.750000000000000000e+02,1.847186217014938947e+01
4.760000000000000000e+02,1.808115022595942989e+01
4.770000000000000000e+02,1.816161595883719571e+01
4.780000000000000000e+02,8.248088899101333027e+00
4.790000000000000000e+02,1.823264578077834486e+01
4.800000000000000000e+02,1.936941018852455798e+01
4.810000000000000000e+02,1.851609536602091310e+01
4.820000000000000000e+02,1.890137408561085763e+01
4.830000000000000000e+02,2.033206333850888825e+01
4.840000000000000000e+02,1.961000341915968193e+01
4.850000000000000000e+02,1.809811815387514145e+01
4.860000000000000000e+02,1.320621697336434508e+01
4.870000000000000000e+02,1.336643172436575711e+01
4.880000000000000000e+02,2.712960947427271563e+01
4.890000000000000000e+02,1.643772265307750402e+01
4.900000000000000000e+02,1.911915573566089677e+01
4.910000000000000000e+02,2.074844677492232847e+01
4.920000000000000000e+02,2.151937692456855444e+01
4.930000000000000000e+02,8.463588320322495306e+00
4.940000000000000000e+02,1.888103892814215001e+01
4.950000000000000000e+02,1.572995298776435114e+01
4.960000000000000000e+02,1.923372190270669790e+01
4.970000000000000000e+02,1.889443359201923656e+01
4.980000000000000000e+02,1.874382429146181650e+01
4.990000000000000000e+02,1.482621654626026064e+01
5.000000000000000000e+02,1.697261425601598717e+01
5.010000000000000000e+02,2.142936206244107211e+01
5.020000000000000000e+02,2.663948548095600088e+01
5.030000000000000000e+02,1.951291962689803583e+01
5.040000000000000000e+02,2.128290256672630321e+01
5.050000000000000000e+02,1.668664438284224616e+01
5.060000000000000000e+02,2.304870966351093386e+01
5.070000000000000000e+02,1.882963986694142733e+01
5.080000000000000000e+02,1.855976058252841199e+01
5.090000000000000000e+02,1.324952808788182601e+01
5.100000000000000000e+02,2.158248730786542069e+01
5.110000000000000000e+02,2.225769042628244065e+01
5.120000000000000000e+02,1.804369206804058834e+01
5.130000000000000000e+02,1.865437448953396071e+01
5.140000000000000000e+02,3.323334984992972352e+01
5.150000000000000000e+02,1.913635355020971929e+01
5.160000000000000000e+02,3.566183628769939418e+01
5.170000000000000000e+02,2.070824520750234754e+01
5.180000000000000000e+02,2.562518659837322588e+01
5.190000000000000000e+02,1.681246392137808598e+01
5.200000000000000000e+02,1.975069483784881186e+01
5.210000000000000000e+02,2.148120180078629460e+01
5.220000000000000000e+02,1.961127850678326467e+01
5.230000000000000000e+02,1.326445799796382374e+01
5.240000000000000000e+02,1.627872343239331698e+01
5.250000000000000000e+02,1.835769587483110499e+01
5.260000000000000000e+02,1.786368616381320251e+01
5.270000000000000000e+02,1.935899302816491385e+01
5.280000000000000000e+02,1.751328400958490050e+01
5.290000000000000000e+02,1.763381969935496585e+01
5.300000000000000000e+02,1.792425895585859053e+01
5.310000000000000000e+02,1.699449573264510249e+01
5.320000000000000000e+02,1.008190935763092426e+02
5.330000000000000000e+02,3.147816609858866599e+01
5.340000000000000000e+02,3.643417995427397926e+01
5.350000000000000000e+02,1.655610747114440784e+01
5.360000000000000000e+02,1.820065622115000181e+01
5.370000000000000000e+02,1.869017125497790133e+01
5.380000000000000000e+02,1.627040863332852183e+01
5.390000000000000000e+02,1.792579908020221069e+01
5.400000000000000000e+02,6.716308667413478872e+01
5.410000000000000000e+02,6.417380489426206225e+01
5.420000000000000000e+02,1.640701023042576878e+01
5.430000000000000000e+02,1.795754785943168486e+01
5.440000000000000000e+02,2.474204379241539584e+02
5.450000000000000000e+02,1.751643172478184241e+01
5.460000000000000000e+02,3.541536874067392660e+01
5.470000000000000000e+02,1.186595512662716629e+02
5.480000000000000000e+02,4.664791415289639076e+01
5.490000000000000000e+02,3.088081157175182412e+01
5.500000000000000000e+02,2.354818450795282914e+01
5.510000000000000000e+02,3.338165174238738331e+01
5.520000000000000000e+02,2.056044341766364525e+01
5.530000000000000000e+02,8.097341589992389288e+01
5.540000000000000000e+02,1.819324296493250515e+01
5.550000000000000000e+02,1.093941137774818912e+02
5.560000000000000000e+02,1.515447868891157839e+02
5.570000000000000000e+02,3.365005610486430498e+01
5.580000000000000000e+02,5.034781938399139989e+01
5.590000000000000000e+02,1.497086530457572167e+02
5.600000000000000000e+02,1.236616230739082596e+02
5.610000000000000000e+02,1.475924016815075959e+02
5.620000000000000000e+02,1.871632087672673705e+01
5.630000000000000000e+02,2.066761852659568532e+01
5.640000000000000000e+02,1.714132000207495992e+02
5.650000000000000000e+02,7.572842242686519398e+01
5.660000000000000000e+02,1.306641395632111653e+02
5.670000000000000000e+02,9.577345616165588638e+01
5.680000000000000000e+02,1.681401875797379546e+02
5.690000000000000000e+02,9.807896765573552500e+01
5.700000000000000000e+02,1.231027364941202080e+02
5.710000000000000000e+02,1.549619178863360105e+02
5.720000000000000000e+02,1.217615204911138562e+02
5.730000000000000000e+02,1.499134415670347380e+02
5.740000000000000000e+02,1.216674452350319910e+02
5.750000000000000000e+02,1.220209262606228435e+02
5.760000000000000000e+02,1.694458516670622430e+02
5.770000000000000000e+02,1.400441702028408599e+02
5.780000000000000000e+02,1.338194217192687177e+02
5.790000000000000000e+02,1.350791883446379416e+02
5.800000000000000000e+02,1.482952476160755850e+02
5.810000000000000000e+02,1.621411877399217616e+01
