episode,return
1.130000000000000000e+02,5.915925149072045919e+00
1.140000000000000000e+02,8.545467826140789924e+00
1.150000000000000000e+02,4.028256324986825376e+01
1.160000000000000000e+02,7.944581334872169442e+00
1.170000000000000000e+02,4.849860860606190371e+00
1.180000000000000000e+02,5.180878331667235770e+00
1.190000000000000000e+02,2.621387844257065503e+00
1.200000000000000000e+02,5.631593731610926135e+00
1.210000000000000000e+02,6.609150153318913645e+00
1.220000000000000000e+02,1.042345916249907667e+01
1.230000000000000000e+02,6.171451402850491874e+00
1.240000000000000000e+02,6.885967036783299910e+00
1.250000000000000000e+02,5.438257981401551255e+00
1.260000000000000000e+02,5.820504251246767780e+01
1.270000000000000000e+02,8.174050216992533535e+00
1.280000000000000000e+02,7.038522135106747513e+00
1.290000000000000000e+02,5.272509824681815616e+00
1.300000000000000000e+02,5.299402695473001046e+01
1.310000000000000000e+02,3.266385782130465998e+01
1.320000000000000000e+02,9.728287984156402501e+00
1.330000000000000000e+02,6.626869552528057206e+00
1.340000000000000000e+02,8.545247628479954116e+00
1.350000000000000000e+02,5.046247769382164350e+00
1.360000000000000000e+02,9.846305950315127120e+00
1.370000000000000000e+02,1.196875624360576573e+01
1.380000000000000000e+02,9.929520660445795954e+00
1.390000000000000000e+02,8.762800470217985804e+00
1.400000000000000000e+02,7.352547615146171722e+00
1.410000000000000000e+02,7.915144632798265079e+00
1.420000000000000000e+02,8.051563459813902313e+00
1.430000000000000000e+02,9.201632020103673426e+00
1.440000000000000000e+02,8.372358615691375405e+00
1.450000000000000000e+02,8.801394207404953818e+00
1.460000000000000000e+02,6.922256996870903123e+00
1.470000000000000000e+02,6.759989926612344213e+00
1.480000000000000000e+02,9.268992765326755645e+00
1.490000000000000000e+02,7.117344085094067019e+00
1.500000000000000000e+02,3.838248354194494993e+01
1.510000000000000000e+02,1.271781767826688103e+01
1.520000000000000000e+02,9.188850687062924294e+00
1.530000000000000000e+02,8.115754742555285617e+00
1.540000000000000000e+02,4.221126902388819602e+00
1.550000000000000000e+02,1.417757664372048509e+01
1.560000000000000000e+02,1.110778330603275244e+01
1.570000000000000000e+02,1.219176865797232168e+01
1.580000000000000000e+02,9.391221028341730559e+00
1.590000000000000000e+02,8.271537096362777675e+00
1.600000000000000000e+02,4.588788958397066864e+01
1.610000000000000000e+02,8.671387266073246280e+00
1.620000000000000000e+02,7.781216564212821041e+00
1.630000000000000000e+02,1.385594816517964389e+01
1.640000000000000000e+02,4.868350260927593354e+01
1.650000000000000000e+02,3.011394081542984580e+01
1.660000000000000000e+02,2.888664816474511099e+01
1.670000000000000000e+02,4.996931263334610662e+01
1.680000000000000000e+02,1.264115150940198617e+01
1.690000000000000000e+02,2.543662285095302877e+01
1.700000000000000000e+02,8.979210180698594002e+00
1.710000000000000000e+02,7.442336581786149097e+00
1.720000000000000000e+02,4.833201497457585560e+01
1.730000000000000000e+02,4.774446654390018807e+01
1.740000000000000000e+02,3.369717938673212387e+01
1.750000000000000000e+02,5.710585339356283541e+00
1.760000000000000000e+02,3.562111460721734346e+01
1.770000000000000000e+02,3.380901926097728705e+01
1.780000000000000000e+02,3.495769061907309094e+01
1.790000000000000000e+02,3.227398590704970616e+01
1.800000000000000000e+02,3.726969250366006747e+01
1.810000000000000000e+02,1.201848157706328735e+01
1.820000000000000000e+02,4.569637917266713600e+01
1.830000000000000000e+02,3.816233305479556037e+01
1.840000000000000000e+02,4.562997520317631484e+01
1.850000000000000000e+02,8.230328332998097096e+01
1.860000000000000000e+02,5.612145947135915947e+01
1.870000000000000000e+02,2.969223769420922565e+01
1.880000000000000000e+02,3.095613528643736245e+01
1.890000000000000000e+02,2.722708253550464264e+01
1.900000000000000000e+02,3.313354897095226903e+01
1.910000000000000000e+02,3.167734779244766230e+01
1.920000000000000000e+02,4.106417115041431742e+01
1.930000000000000000e+02,3.675543206596868373e+01
1.940000000000000000e+02,4.415195828435243897e+01
1.950000000000000000e+02,2.648625138017167657e+01
1.960000000000000000e+02,3.989380938221467687e+01
1.970000000000000000e+02,3.618928735128537966e+01
1.980000000000000000e+02,3.235895906307667502e+01
1.990000000000000000e+02,2.433910997182478653e+01
2.000000000000000000e+02,7.217601769507915321e+00
2.010000000000000000e+02,3.077947711980775480e+01
2.020000000000000000e+02,2.767197146538184427e+01
2.030000000000000000e+02,3.477879045492007037e+01
2.040000000000000000e+02,5.745974919284293492e+01
2.050000000000000000e+02,4.230689793501748674e+00
2.060000000000000000e+02,3.142328928052836901e+01
2.070000000000000000e+02,2.960708929307716275e+01
2.080000000000000000e+02,2.853521871357150985e+01
2.090000000000000000e+02,3.441662210403413980e+01
2.100000000000000000e+02,6.303121391030744292e+01
2.110000000000000000e+02,3.789419805930591423e+01
2.120000000000000000e+02,6.479773392269606802e+01
2.130000000000000000e+02,3.287521461210761942e+01
2.140000000000000000e+02,2.570444176579069406e+01
2.150000000000000000e+02,3.550944357191492884e+01
2.160000000000000000e+02,1.024075502209975674e+01
2.170000000000000000e+02,3.461199990576545105e+01
2.180000000000000000e+02,3.272610045026438996e+01
2.190000000000000000e+02,3.821726867766545865e+01
2.200000000000000000e+02,7.442463446874976185e+00
2.210000000000000000e+02,8.795457600786045660e+00
2.220000000000000000e+02,2.799560268569719312e+01
2.230000000000000000e+02,3.426677588277677700e+01
2.240000000000000000e+02,5.866565251438492368e+01
2.250000000000000000e+02,2.898248094284314647e+01
2.260000000000000000e+02,1.351873384833401026e+01
2.270000000000000000e+02,3.705843698704625666e+01
2.280000000000000000e+02,3.508548448098239447e+01
2.290000000000000000e+02,1.164465334334104085e+01
2.300000000000000000e+02,3.273768686115766968e+01
2.310000000000000000e+02,3.641639187924318577e+01
2.320000000000000000e+02,7.370231924835080939e+00
2.330000000000000000e+02,4.365081865129873506e+01
2.340000000000000000e+02,5.293540724663234442e+01
2.350000000000000000e+02,1.816397541585319075e+01
2.360000000000000000e+02,2.787818091515218200e+01
2.370000000000000000e+02,8.347976824144497598e+00
2.380000000000000000e+02,6.358282217565293593e+01
2.390000000000000000e+02,6.878742246402349103e+00
2.400000000000000000e+02,1.809104009658700818e+01
2.410000000000000000e+02,4.666198517437722160e+01
2.420000000000000000e+02,4.247007183666028851e+01
2.430000000000000000e+02,9.222174972003440274e+00
2.440000000000000000e+02,5.624011744526456802e+00
2.450000000000000000e+02,3.294022090249021772e+01
2.460000000000000000e+02,6.942079023133227444e+00
2.470000000000000000e+02,6.302752342428711962e+00
2.480000000000000000e+02,7.977073430908744101e+00
2.490000000000000000e+02,9.195075929730217368e+00
2.500000000000000000e+02,4.644459119504005429e+01
2.510000000000000000e+02,4.169837968851973109e+00
2.520000000000000000e+02,6.408133727239145117e+01
2.530000000000000000e+02,4.275588904256746758e+01
2.540000000000000000e+02,3.994244438176806256e+01
2.550000000000000000e+02,7.552206019236356482e+00
2.560000000000000000e+02,3.550996586650687448e+01
2.570000000000000000e+02,3.848458336503881583e+01
2.580000000000000000e+02,3.299290023047832676e+01
2.590000000000000000e+02,4.680698284825024302e+01
2.600000000000000000e+02,3.356499261848218651e+01
2.610000000000000000e+02,5.254704572527158746e+01
2.620000000000000000e+02,3.616689428621631919e+01
2.630000000000000000e+02,3.214212404363562570e+01
2.640000000000000000e+02,4.368820054497916772e+01
2.650000000000000000e+02,4.312303402997427071e+01
2.660000000000000000e+02,4.366839123968405900e+00
2.670000000000000000e+02,2.672426948759317256e+01
2.680000000000000000e+02,2.805210215194225043e+01
2.690000000000000000e+02,3.490647105314494780e+01
2.700000000000000000e+02,2.353160556767133471e+01
2.710000000000000000e+02,5.047245446389431400e+00
2.720000000000000000e+02,3.650847141688346120e+00
2.730000000000000000e+02,2.000714937901312851e+01
2.740000000000000000e+02,4.769261968369672644e+01
2.750000000000000000e+02,1.413059139110328033e+01
2.760000000000000000e+02,4.310882943718192450e+01
2.770000000000000000e+02,3.694665679024443250e+01
2.780000000000000000e+02,3.711746067207313615e+01
2.790000000000000000e+02,3.924644549450039932e+00
2.800000000000000000e+02,3.486496483353543141e+01
2.810000000000000000e+02,2.323992911407307105e+01
2.820000000000000000e+02,2.873483253181585795e+01
2.830000000000000000e+02,4.672970031341831287e+01
2.840000000000000000e+02,1.821042846477775612e+01
2.850000000000000000e+02,3.523589255290251288e+01
2.860000000000000000e+02,2.981520272208549116e+01
2.870000000000000000e+02,3.762276006297508957e+01
2.880000000000000000e+02,3.095597470574970700e+01
2.890000000000000000e+02,1.276269479561370623e+01
2.900000000000000000e+02,2.256511239255828016e+01
2.910000000000000000e+02,6.387424775781372688e+01
2.920000000000000000e+02,4.421735541239514333e+01
2.930000000000000000e+02,3.576818839675730288e+01
2.940000000000000000e+02,4.169652462448897268e+01
2.950000000000000000e+02,5.000904955725331114e+00
2.960000000000000000e+02,4.320927726328497442e+01
2.970000000000000000e+02,6.599903082581481328e+01
2.980000000000000000e+02,2.614954055699282165e+01
2.990000000000000000e+02,3.002258436602863156e+01
3.000000000000000000e+02,3.611749581311473634e+01
3.010000000000000000e+02,4.790898779794615336e+01
3.020000000000000000e+02,6.033281298009480764e+00
3.030000000000000000e+02,7.146927574445657960e+00
3.040000000000000000e+02,2.585915138246776834e+01
3.050000000000000000e+02,2.746685859173922495e+01
3.060000000000000000e+02,1.661548904787616010e+01
3.070000000000000000e+02,4.608366061402735880e+01
3.080000000000000000e+02,3.462557478822798629e+01
3.090000000000000000e+02,3.042815777925955345e+01
3.100000000000000000e+02,4.823055112986147464e+01
3.110000000000000000e+02,3.963566833559811897e+01
3.120000000000000000e+02,4.534597155506961741e+01
3.130000000000000000e+02,4.176043255277884469e+01
3.140000000000000000e+02,4.013942081122440442e+00
3.150000000000000000e+02,3.378830234997488358e+00
3.160000000000000000e+02,3.616411751992660584e+01
3.170000000000000000e+02,1.669490170613941515e+01
3.180000000000000000e+02,1.414770908083227496e+01
3.190000000000000000e+02,2.143716251460454814e+01
3.200000000000000000e+02,1.676348746712902837e+01
3.210000000000000000e+02,4.059233456373159754e+01
3.220000000000000000e+02,7.006057103114288864e+00
3.230000000000000000e+02,5.149099102332558431e+01
3.240000000000000000e+02,1.675961472339212577e+01
3.250000000000000000e+02,1.575271698051462366e+01
3.260000000000000000e+02,4.337187938372641582e+01
3.270000000000000000e+02,3.137754184225977028e+01
3.280000000000000000e+02,2.124588562587976170e+01
3.290000000000000000e+02,4.860902791063325878e+01
3.300000000000000000e+02,2.201632141040914803e+01
3.310000000000000000e+02,1.485262347765389279e+01
3.320000000000000000e+02,2.505659770020328381e+01
3.330000000000000000e+02,4.332624397525233917e+01
3.340000000000000000e+02,5.003582822582965406e+01
3.350000000000000000e+02,3.068645447896951239e+01
3.360000000000000000e+02,2.143842656956332604e+01
3.370000000000000000e+02,4.623702492296676780e+01
3.380000000000000000e+02,1.377900097023037773e+01
3.390000000000000000e+02,4.179232423418671516e+01
3.400000000000000000e+02,5.867132621219154132e+00
3.410000000000000000e+02,4.034385564314981565e+01
3.420000000000000000e+02,3.433345686942591612e+01
3.430000000000000000e+02,4.441596974975759338e+01
3.440000000000000000e+02,4.277564059564010535e+01
3.450000000000000000e+02,2.289911833528351437e+01
3.460000000000000000e+02,8.952295989278621136e+00
3.470000000000000000e+02,5.874815357375208436e+01
3.480000000000000000e+02,4.112636179544007575e+01
3.490000000000000000e+02,4.345366344779986179e+01
3.500000000000000000e+02,3.360494195355780533e+01
3.510000000000000000e+02,2.767423177864662165e+01
3.520000000000000000e+02,4.279114271144218407e+01
3.530000000000000000e+02,4.032576009880575896e+01
3.540000000000000000e+02,5.075435457185480459e+01
3.550000000000000000e+02,3.633515278044527008e+01
3.560000000000000000e+02,2.841672727617703842e+01
3.570000000000000000e+02,4.281208943803716949e+01
3.580000000000000000e+02,3.589682961513611303e+01
3.590000000000000000e+02,4.059605649249958503e+01
3.600000000000000000e+02,2.208668299597136908e+01
3.610000000000000000e+02,4.524517320240292406e+01
3.620000000000000000e+02,5.298379167539093260e+01
3.630000000000000000e+02,4.940529844069045140e+01
3.640000000000000000e+02,3.642336194477107369e+01
3.650000000000000000e+02,3.239664579797606336e+01
3.660000000000000000e+02,2.962105433605128724e+01
3.670000000000000000e+02,1.688782945796538115e+01
3.680000000000000000e+02,3.230854369081801991e+01
3.690000000000000000e+02,4.414046108345969799e+01
3.700000000000000000e+02,1.739576932837924517e+01
3.710000000000000000e+02,2.953400132582223847e+01
3.720000000000000000e+02,2.719618175476468380e+01
3.730000000000000000e+02,3.826846846042138850e+01
3.740000000000000000e+02,4.421148557369772192e+00
3.750000000000000000e+02,2.837527992021501433e+01
3.760000000000000000e+02,3.121323745057226162e+01
3.770000000000000000e+02,1.875420421652801295e+01
3.780000000000000000e+02,3.396776537781855865e+01
3.790000000000000000e+02,3.533499588721596751e+01
3.800000000000000000e+02,3.588404768561512981e+01
3.810000000000000000e+02,4.256445647607711891e+01
3.820000000000000000e+02,7.028936742134247240e+00
3.830000000000000000e+02,3.614620254847069614e+00
3.840000000000000000e+02,2.190170620296877146e+01
3.850000000000000000e+02,2.970124383688642666e+01
3.860000000000000000e+02,5.387763386994415704e+00
3.870000000000000000e+02,3.752949153351441680e+01
3.880000000000000000e+02,3.014554907529468863e+01
3.890000000000000000e+02,3.185898616406986505e+01
3.900000000000000000e+02,4.022758963661483733e+01
3.910000000000000000e+02,3.656819665692324151e+01
3.920000000000000000e+02,3.260676034131948597e+01
3.930000000000000000e+02,2.739736572327906927e+01
3.940000000000000000e+02,3.870346256312696198e+01
3.950000000000000000e+02,3.070947256824319282e+01
3.960000000000000000e+02,3.987669099928530159e+01
3.970000000000000000e+02,3.311386513014531374e+01
3.980000000000000000e+02,3.744846153081303086e+00
3.990000000000000000e+02,2.882418343009491224e+01
4.000000000000000000e+02,2.692808803125887707e+01
4.010000000000000000e+02,3.257539249390568159e+01
4.020000000000000000e+02,2.854343752665975487e+01
4.030000000000000000e+02,6.031834655691379332e+00
4.040000000000000000e+02,3.887696278065471578e+00
4.050000000000000000e+02,2.880739955101620353e+01
4.060000000000000000e+02,3.253716127578429251e+01
4.070000000000000000e+02,7.525890724345295268e+01
4.080000000000000000e+02,3.506476953723541623e+00
4.090000000000000000e+02,3.324240896055798089e+01
4.100000000000000000e+02,3.833796704810626732e+00
4.110000000000000000e+02,8.830490404858217346e+00
4.120000000000000000e+02,3.333881794714527302e+01
4.130000000000000000e+02,4.721806830333641791e+00
4.140000000000000000e+02,3.287822407976346994e+01
4.150000000000000000e+02,2.523579917151416296e+01
4.160000000000000000e+02,6.085280570825278801e+01
4.170000000000000000e+02,3.073352046864018661e+01
4.180000000000000000e+02,2.964298058898040722e+01
4.190000000000000000e+02,1.363390589894795468e+01
4.200000000000000000e+02,6.631700872966287363e+01
4.210000000000000000e+02,2.341571717163271060e+01
4.220000000000000000e+02,2.576703913857048445e+00
4.230000000000000000e+02,3.893488816778660322e+01
4.240000000000000000e+02,3.212318603025475028e+01
4.250000000000000000e+02,3.153553390875155671e+01
4.260000000000000000e+02,4.503560897635611582e+01
4.270000000000000000e+02,7.419730197707480102e+01
4.280000000000000000e+02,2.405059338889796550e+01
4.290000000000000000e+02,3.714125142066376384e+01
4.300000000000000000e+02,4.543343175529051337e+01
4.310000000000000000e+02,2.859321502050144304e+01
4.320000000000000000e+02,3.200631754869669976e+01
4.330000000000000000e+02,3.025860495096318203e+01
4.340000000000000000e+02,4.331726118449765295e+00
4.350000000000000000e+02,3.163814927576830982e+01
4.360000000000000000e+02,3.996588664758298393e+01
4.370000000000000000e+02,4.392008916482734548e+01
4.380000000000000000e+02,3.526021958995738714e+01
4.390000000000000000e+02,7.073016853655295222e+01
4.400000000000000000e+02,4.592974700108077002e+01
4.410000000000000000e+02,2.710809863823460830e+01
4.420000000000000000e+02,2.876625954863789758e+01
4.430000000000000000e+02,4.809148001121424443e+01
4.440000000000000000e+02,7.341147833851292148e+01
4.450000000000000000e+02,2.706259342608749208e+01
4.460000000000000000e+02,3.529787147361621891e+01
4.470000000000000000e+02,2.802937372530405113e+01
4.480000000000000000e+02,3.233311941627118813e+01
4.490000000000000000e+02,2.224482940215990823e+01
4.500000000000000000e+02,2.280774375882000271e+01
4.510000000000000000e+02,1.904202807028851296e+01
4.520000000000000000e+02,3.710430186725535151e+01
4.530000000000000000e+02,2.231359190863142317e+01
4.540000000000000000e+02,3.041895431650696580e+01
4.550000000000000000e+02,2.352480763097874927e+01
4.560000000000000000e+02,2.722690742086298243e+01
4.570000000000000000e+02,6.824026717861633529e+01
4.580000000000000000e+02,4.405465562096861731e+01
4.590000000000000000e+02,1.621000602270315838e+01
4.600000000000000000e+02,3.086584557608980717e+01
4.610000000000000000e+02,6.793272664384026882e+01
4.620000000000000000e+02,8.174094139842550533e+01
4.630000000000000000e+02,2.292820919812611891e+01
4.640000000000000000e+02,2.315052056986139206e+01
4.650000000000000000e+02,7.609885546235956610e+01
4.660000000000000000e+02,3.307429538662320567e+01
4.670000000000000000e+02,2.731705889645410323e+01
4.680000000000000000e+02,2.955998357044487790e+01
4.690000000000000000e+02,1.917064775596182713e+01
4.700000000000000000e+02,7.320333399918129658e+01
4.710000000000000000e+02,2.232572537380336186e+01
4.720000000000000000e+02,4.442546850950102311e+01
4.730000000000000000e+02,3.424861406057360824e+01
4.740000000000000000e+02,4.223100721810932612e+01
4.750000000000000000e+02,4.080806292799346124e+01
4.760000000000000000e+02,4.020970618036532329e+01
4.770000000000000000e+02,3.954253997504343232e+01
4.780000000000000000e+02,3.226575850209488294e+01
4.790000000000000000e+02,2.411862264771824371e+01
4.800000000000000000e+02,2.396852624444554536e+01
4.810000000000000000e+02,2.577873741362385829e+01
4.820000000000000000e+02,6.207655294083229691e+00
4.830000000000000000e+02,2.686787123045584735e+01
4.840000000000000000e+02,3.635350611939473708e+01
4.850000000000000000e+02,9.383581416533978370e+01
4.860000000000000000e+02,2.850755637454998492e+01
4.870000000000000000e+02,2.433956560404896763e+01
4.880000000000000000e+02,3.288560818165257160e+01
4.890000000000000000e+02,3.489273883554089650e+01
4.900000000000000000e+02,4.517750479354526760e+01
4.910000000000000000e+02,2.622119714486054320e+01
4.920000000000000000e+02,2.220660771366558706e+01
4.930000000000000000e+02,2.787452695967645155e+01
4.940000000000000000e+02,2.960407645054627324e+01
4.950000000000000000e+02,4.065151627986841731e+01
4.960000000000000000e+02,2.164927981953897174e+01
4.970000000000000000e+02,2.149840530188112808e+01
4.980000000000000000e+02,2.503406380093731087e+01
4.990000000000000000e+02,3.980794562692442184e+01
5.000000000000000000e+02,4.607175236534693141e+01
5.010000000000000000e+02,2.038668610974267636e+01
5.020000000000000000e+02,2.725867798438919465e+01
5.030000000000000000e+02,2.205199654808622967e+01
5.040000000000000000e+02,9.186112442565686820e+00
5.050000000000000000e+02,3.362711081731181650e+01
5.060000000000000000e+02,2.805027520631053406e+01
5.070000000000000000e+02,3.966493475527045121e+01
5.080000000000000000e+02,3.528597237338679093e+01
5.090000000000000000e+02,2.224169135009833553e+01
5.100000000000000000e+02,1.701204868015328486e+01
5.110000000000000000e+02,6.162095662957165487e+00
5.120000000000000000e+02,2.432933772368300396e+01
5.130000000000000000e+02,1.775842016849456328e+01
5.140000000000000000e+02,3.069731444312101232e+01
5.150000000000000000e+02,1.754657237947856530e+01
5.160000000000000000e+02,2.726586872943700968e+01
5.170000000000000000e+02,2.630933918835351548e+01
5.180000000000000000e+02,4.277904883493027199e+01
5.190000000000000000e+02,3.213881696609063710e+01
5.200000000000000000e+02,3.217625524361274358e+00
5.210000000000000000e+02,2.635335926788137684e+01
5.220000000000000000e+02,2.770038109078307542e+01
5.230000000000000000e+02,2.509563051481302054e+01
5.240000000000000000e+02,3.498946741841097463e+01
5.250000000000000000e+02,2.259042504400365203e+01
5.260000000000000000e+02,2.740584628815808088e+01
5.270000000000000000e+02,1.726998485244586590e+01
5.280000000000000000e+02,3.482817974153307716e+01
5.290000000000000000e+02,4.486564386386635306e+01
5.300000000000000000e+02,3.613471929097667612e+01
5.310000000000000000e+02,2.737420344892281676e+01
5.320000000000000000e+02,2.949844811536573985e+01
5.330000000000000000e+02,3.608983747891529248e+01
5.340000000000000000e+02,5.222960045139882546e+00
5.350000000000000000e+02,2.509583759176693363e+01
5.360000000000000000e+02,2.206210687479256904e+01
5.370000000000000000e+02,3.033463075442628210e+01
5.380000000000000000e+02,6.045591199110675440e+00
5.390000000000000000e+02,2.667983286913830909e+01
5.400000000000000000e+02,1.596418908444566753e+01
5.410000000000000000e+02,2.627085725119133386e+01
5.420000000000000000e+02,3.200662525017505544e+01
5.430000000000000000e+02,7.472015577555084498e+00
5.440000000000000000e+02,3.179018815644039009e+01
5.450000000000000000e+02,2.929715332252735038e+01
5.460000000000000000e+02,4.312927069579364314e+01
5.470000000000000000e+02,3.588033961269572814e+01
5.480000000000000000e+02,3.060881671839230478e+01
5.490000000000000000e+02,1.283499240741123693e+01
5.500000000000000000e+02,2.255266346595986349e+01
5.510000000000000000e+02,2.791357573883300347e+01
5.520000000000000000e+02,3.802137351608989491e+01
5.530000000000000000e+02,3.445383968307338307e+01
5.540000000000000000e+02,1.633428980579234846e+01
5.550000000000000000e+02,1.841966985458688555e+01
5.560000000000000000e+02,1.088083634026322422e+01
5.570000000000000000e+02,3.055621773338319969e+01
5.580000000000000000e+02,4.643022036998813462e+01
5.590000000000000000e+02,3.006091794442163945e+01
5.600000000000000000e+02,3.365980562019248623e+01
5.610000000000000000e+02,3.598350598070183537e+01
5.620000000000000000e+02,2.537061628980613648e+01
5.630000000000000000e+02,3.926577256740264943e+01
5.640000000000000000e+02,1.742221020721252600e+01
5.650000000000000000e+02,2.329092141657742232e+01
5.660000000000000000e+02,2.033028515119695712e+01
5.670000000000000000e+02,1.760015504004380915e+01
5.680000000000000000e+02,3.278214560787203879e+01
5.690000000000000000e+02,2.876721425722864822e+01
5.700000000000000000e+02,3.091020634095528052e+01
5.710000000000000000e+02,3.713490045584678256e+01
5.720000000000000000e+02,3.330530667240677900e+01
5.730000000000000000e+02,3.295783926562543797e+01
5.740000000000000000e+02,2.200107781177986865e+01
5.750000000000000000e+02,2.715056373550522295e+01
5.760000000000000000e+02,2.360831401443464017e+01
5.770000000000000000e+02,2.769957892014736345e+01
5.780000000000000000e+02,2.335555220924005226e+01
5.790000000000000000e+02,3.098467144038298215e+01
5.800000000000000000e+02,1.859234812447490270e+01
5.810000000000000000e+02,3.463737134260287576e+01
5.820000000000000000e+02,3.036796471570002609e+01
