episode,return
7.800000000000000000e+01,1.019251474801026092e+01
7.900000000000000000e+01,7.899429302507472883e+00
8.000000000000000000e+01,7.586182514599193460e+00
8.100000000000000000e+01,4.463150342171011431e+01
8.200000000000000000e+01,6.828979016173910566e+00
8.300000000000000000e+01,6.443640042065856832e+00
8.400000000000000000e+01,8.632778562980142567e+00
8.500000000000000000e+01,9.409213422222245882e+00
8.600000000000000000e+01,1.034074717490469730e+01
8.700000000000000000e+01,5.811171014430981607e+00
8.800000000000000000e+01,6.978097095213628975e+00
8.900000000000000000e+01,8.894920471381858817e+00
9.000000000000000000e+01,6.891938009410952581e+00
9.100000000000000000e+01,1.059096395904924925e+01
9.200000000000000000e+01,3.975031198387492992e+01
9.300000000000000000e+01,4.967632361411916975e+01
9.400000000000000000e+01,4.810982917570673578e+01
9.500000000000000000e+01,5.416440642232399227e+01
9.600000000000000000e+01,2.037374944331182647e+01
9.700000000000000000e+01,8.507610037838729156e+00
9.800000000000000000e+01,7.068702466626252345e+00
9.900000000000000000e+01,1.007827403828989077e+01
1.000000000000000000e+02,6.026436311630650522e+00
1.010000000000000000e+02,9.725988210954497504e+00
1.020000000000000000e+02,4.414435978976551667e+01
1.030000000000000000e+02,3.882627907883211549e+01
1.040000000000000000e+02,4.967843914820760176e+01
1.050000000000000000e+02,6.953717806181042072e+00
1.060000000000000000e+02,7.254125362345943628e+00
1.070000000000000000e+02,9.929160267165993758e+00
1.080000000000000000e+02,3.946562205809153312e+01
1.090000000000000000e+02,4.689347678272724096e+01
1.100000000000000000e+02,4.840167526891898575e+01
1.110000000000000000e+02,2.130875407430231405e+01
1.120000000000000000e+02,5.606934714872912195e+01
1.130000000000000000e+02,3.408526717738592993e+01
1.140000000000000000e+02,4.543974834642438765e+01
1.150000000000000000e+02,4.068484425998272513e+01
1.160000000000000000e+02,3.982935294099071655e+01
1.170000000000000000e+02,3.583092997216363074e+01
1.180000000000000000e+02,4.730790737914150057e+00
1.190000000000000000e+02,5.199111977329428314e+00
1.200000000000000000e+02,6.758155809254196456e+00
1.210000000000000000e+02,1.887998226979904715e+01
1.220000000000000000e+02,4.210835979714397581e+01
1.230000000000000000e+02,4.146489203454841288e+00
1.240000000000000000e+02,4.002273054245141992e+01
1.250000000000000000e+02,1.192341033640667014e+01
1.260000000000000000e+02,5.309798577860252067e+01
1.270000000000000000e+02,4.749704952133438240e+01
1.280000000000000000e+02,1.158763873469501782e+01
1.290000000000000000e+02,3.989869945647382110e+01
1.300000000000000000e+02,5.873497649706886037e+00
1.310000000000000000e+02,3.976718836203447438e+01
1.320000000000000000e+02,5.479150144971892011e+00
1.330000000000000000e+02,5.786269081302227946e+00
1.340000000000000000e+02,4.225239453372338971e+01
1.350000000000000000e+02,4.564426387762851078e+01
1.360000000000000000e+02,5.499715811160953649e+01
1.370000000000000000e+02,4.661663779450443457e+01
1.380000000000000000e+02,3.794550507871623779e+01
1.390000000000000000e+02,4.390407564457711942e+01
1.400000000000000000e+02,5.436834839686248699e+00
1.410000000000000000e+02,4.946320259748943471e+01
1.420000000000000000e+02,3.955917674306950715e+01
1.430000000000000000e+02,5.016974136393682393e+00
1.440000000000000000e+02,4.484117311621514546e+01
1.450000000000000000e+02,3.628481269633668660e+01
1.460000000000000000e+02,5.192424855619569968e+01
1.470000000000000000e+02,3.838286075083096449e+01
1.480000000000000000e+02,4.491917525948191781e+01
1.490000000000000000e+02,4.435478952751382309e+01
1.500000000000000000e+02,3.967310985010027480e+01
1.510000000000000000e+02,4.428822083359558093e+01
1.520000000000000000e+02,3.682390278484014345e+01
1.530000000000000000e+02,3.161242074625724996e+01
1.540000000000000000e+02,4.169217728677026713e+01
1.550000000000000000e+02,7.785978831482479379e+00
1.560000000000000000e+02,3.923749007138160749e+01
1.570000000000000000e+02,4.140012117938385927e+01
1.580000000000000000e+02,4.167694168263101773e+01
1.590000000000000000e+02,4.875625183927630779e+00
1.600000000000000000e+02,4.067061825530399943e+01
1.610000000000000000e+02,4.028394416816411905e+01
1.620000000000000000e+02,4.776715504999418727e+01
1.630000000000000000e+02,7.995135795446491223e+00
1.640000000000000000e+02,4.002007379434519407e+01
1.650000000000000000e+02,3.605356720776178037e+01
1.660000000000000000e+02,4.286062505389542565e+01
1.670000000000000000e+02,5.661730076010137225e+00
1.680000000000000000e+02,3.670829346615474975e+01
1.690000000000000000e+02,4.257005663090439640e+01
1.700000000000000000e+02,4.078123764111528260e+01
1.710000000000000000e+02,3.616434501723403372e+01
1.720000000000000000e+02,4.133680984938988701e+01
1.730000000000000000e+02,7.197254685454930190e+00
1.740000000000000000e+02,4.262403963161242615e+01
1.750000000000000000e+02,3.578939308440737932e+01
1.760000000000000000e+02,3.832554053976877384e+01
1.770000000000000000e+02,4.085043646709078757e+01
1.780000000000000000e+02,4.463068088200294170e+01
1.790000000000000000e+02,4.783942596176915885e+01
1.800000000000000000e+02,3.657323337011850128e+01
1.810000000000000000e+02,3.847804971611439129e+01
1.820000000000000000e+02,6.050817835973538195e+01
1.830000000000000000e+02,8.430633837802691488e+00
1.840000000000000000e+02,6.403716073486444671e+00
1.850000000000000000e+02,4.498793800700183709e+01
1.860000000000000000e+02,6.117346927841077253e+00
1.870000000000000000e+02,4.476179459282905526e+01
1.880000000000000000e+02,3.610228112727430982e+01
1.890000000000000000e+02,9.003465899270679529e+00
1.900000000000000000e+02,3.682035668080606428e+01
1.910000000000000000e+02,4.261858290566350149e+01
1.920000000000000000e+02,3.955729436180904912e+01
1.930000000000000000e+02,3.724353614966804571e+01
1.940000000000000000e+02,1.069337773014002657e+01
1.950000000000000000e+02,4.279101092350592239e+01
1.960000000000000000e+02,4.011137951152418424e+01
1.970000000000000000e+02,3.993147081401525611e+01
1.980000000000000000e+02,4.966120300845895841e+00
1.990000000000000000e+02,3.895509337313381337e+01
2.000000000000000000e+02,3.886627037447042454e+01
2.010000000000000000e+02,9.595359324798367950e+00
2.020000000000000000e+02,4.330816786797734608e+01
2.030000000000000000e+02,3.329240585410103392e+01
2.040000000000000000e+02,6.629115194703631531e+00
2.050000000000000000e+02,7.652930397054349854e+00
2.060000000000000000e+02,9.827086032239350288e+00
2.070000000000000000e+02,1.612482398758624669e+01
2.080000000000000000e+02,1.026898836386143898e+01
2.090000000000000000e+02,8.843792096219736720e+00
2.100000000000000000e+02,4.371469673720331173e+01
2.110000000000000000e+02,1.046307082474158179e+01
2.120000000000000000e+02,2.781893250692021979e+00
2.130000000000000000e+02,9.252634649790381971e+00
2.140000000000000000e+02,1.454613207460436719e+01
2.150000000000000000e+02,1.294330276325919371e+01
2.160000000000000000e+02,2.211533106666702775e+00
2.170000000000000000e+02,3.060266497799816676e+01
2.180000000000000000e+02,1.043550276859880022e+01
2.190000000000000000e+02,1.530862647001680088e+01
2.200000000000000000e+02,2.125854950105769969e+00
2.210000000000000000e+02,3.600255820281262231e+01
2.220000000000000000e+02,2.770099019649694405e+00
2.230000000000000000e+02,3.153021578006687520e+01
2.240000000000000000e+02,8.464614435061836417e+00
2.250000000000000000e+02,1.072755097964598292e+01
2.260000000000000000e+02,6.951432208404262347e+00
2.270000000000000000e+02,3.978877479144119889e+01
2.280000000000000000e+02,1.002932913038555718e+01
2.290000000000000000e+02,7.296660781757143610e+00
2.300000000000000000e+02,3.914841607501531229e+01
2.310000000000000000e+02,3.819411663942075563e+01
2.320000000000000000e+02,4.219941395600761069e+01
2.330000000000000000e+02,4.696182991541443386e+01
2.340000000000000000e+02,3.712527011367717478e+01
2.350000000000000000e+02,3.663269654944972586e+01
2.360000000000000000e+02,3.841993710559114561e+01
2.370000000000000000e+02,3.331050222546134876e+01
2.380000000000000000e+02,4.087854498872555098e+01
2.390000000000000000e+02,4.322783337053333952e+01
2.400000000000000000e+02,4.112115324177726450e+01
2.410000000000000000e+02,4.258665578662620987e+01
2.420000000000000000e+02,4.350388000533455823e+01
2.430000000000000000e+02,4.499984613246756027e+01
2.440000000000000000e+02,4.713337655844237872e+01
2.450000000000000000e+02,6.227625995723578001e+00
2.460000000000000000e+02,4.370674090461871231e+01
2.470000000000000000e+02,4.214735713966341280e+01
2.480000000000000000e+02,2.894012279831400747e+01
2.490000000000000000e+02,6.013896480631178321e+00
2.500000000000000000e+02,4.180946828137409454e+01
2.510000000000000000e+02,5.464755697808761248e+00
2.520000000000000000e+02,4.221454993090566887e+01
2.530000000000000000e+02,6.338842967656417748e+00
2.540000000000000000e+02,4.173025749010282226e+01
2.550000000000000000e+02,3.973192794680128515e+01
2.560000000000000000e+02,8.748717515817343582e+00
2.570000000000000000e+02,4.266631104331006696e+01
2.580000000000000000e+02,4.164563710490155302e+01
2.590000000000000000e+02,4.532185296094471028e+01
2.600000000000000000e+02,3.942964512310257419e+01
2.610000000000000000e+02,4.072897799713464906e+01
2.620000000000000000e+02,5.549801008276231329e+01
2.630000000000000000e+02,4.488487391376843050e+01
2.640000000000000000e+02,4.062740292931565023e+01
2.650000000000000000e+02,4.475626949861057113e+01
2.660000000000000000e+02,4.034483887343380815e+01
2.670000000000000000e+02,3.976433407505359696e+01
2.680000000000000000e+02,4.013078671118995544e+01
2.690000000000000000e+02,4.256487419634687797e+01
2.700000000000000000e+02,4.041190810224669860e+01
2.710000000000000000e+02,4.145348003902127232e+01
2.720000000000000000e+02,4.330941447317540849e+01
2.730000000000000000e+02,4.041034381977117107e+01
2.740000000000000000e+02,4.700103998956163309e+01
2.750000000000000000e+02,4.803853934921298219e+01
2.760000000000000000e+02,4.513091806771505787e+01
2.770000000000000000e+02,3.975060332578767230e+01
2.780000000000000000e+02,4.709005598165348516e+01
2.790000000000000000e+02,4.143570185148200125e+01
2.800000000000000000e+02,4.090500380503270605e+01
2.810000000000000000e+02,4.440076697144580464e+01
2.820000000000000000e+02,4.490147160664127313e+01
2.830000000000000000e+02,4.034566398151820010e+01
2.840000000000000000e+02,4.299916880656936335e+00
2.850000000000000000e+02,4.564845774818100921e+01
2.860000000000000000e+02,3.974994121158108129e+01
2.870000000000000000e+02,4.355941784960386087e+01
2.880000000000000000e+02,4.542183920479978099e+01
2.890000000000000000e+02,4.105569555533972448e+01
2.900000000000000000e+02,4.048483002298814881e+01
2.910000000000000000e+02,4.849810002201848391e+01
2.920000000000000000e+02,4.167881791949582038e+01
2.930000000000000000e+02,3.165085710418560794e+00
2.940000000000000000e+02,4.560655423820114152e+01
2.950000000000000000e+02,5.245533565011376709e+01
2.960000000000000000e+02,4.749473513012868864e+01
2.970000000000000000e+02,3.902732593795264648e+01
2.980000000000000000e+02,8.304923717317526766e+00
2.990000000000000000e+02,4.445569202047015267e+01
3.000000000000000000e+02,4.386796948371136295e+01
3.010000000000000000e+02,4.024090958276841690e+01
3.020000000000000000e+02,4.022882311408762490e+01
3.030000000000000000e+02,5.469531455844641066e+00
3.040000000000000000e+02,3.969132982252850184e+01
3.050000000000000000e+02,4.235166775268210415e+01
3.060000000000000000e+02,3.948794084987616770e+01
3.070000000000000000e+02,4.250858159612970866e+01
3.080000000000000000e+02,4.298102635227295565e+01
3.090000000000000000e+02,4.483870624829290819e+01
3.100000000000000000e+02,4.101947054158713968e+01
3.110000000000000000e+02,4.381954536087226870e+01
3.120000000000000000e+02,5.008679677784160589e+01
3.130000000000000000e+02,4.385515809931648334e+01
3.140000000000000000e+02,4.822395004207956504e+01
3.150000000000000000e+02,4.100739353302105883e+01
3.160000000000000000e+02,3.778662355015119090e+01
3.170000000000000000e+02,4.538012256425194835e+01
3.180000000000000000e+02,4.640868932598299068e+01
3.190000000000000000e+02,4.081457057225082252e+01
3.200000000000000000e+02,3.866669334296169325e+01
3.210000000000000000e+02,4.315089250060230341e+01
3.220000000000000000e+02,4.237386702487243895e+01
3.230000000000000000e+02,4.117913056945424444e+01
3.240000000000000000e+02,4.684705103731732834e+01
3.250000000000000000e+02,4.694564157219841860e+01
3.260000000000000000e+02,4.942690957487339887e+01
3.270000000000000000e+02,4.105063077937708016e+01
3.280000000000000000e+02,5.051357414675315027e+01
3.290000000000000000e+02,3.855338277811758729e+01
3.300000000000000000e+02,4.330316806090878856e+01
3.310000000000000000e+02,4.478576656269204648e+01
3.320000000000000000e+02,4.997233359093089433e+01
3.330000000000000000e+02,3.564563474472868254e+00
3.340000000000000000e+02,4.065734235646520034e+01
3.350000000000000000e+02,4.082505510888660893e+01
3.360000000000000000e+02,4.671783889098949061e+01
3.370000000000000000e+02,4.469307626490830643e+01
3.380000000000000000e+02,3.979737231067530701e+01
3.390000000000000000e+02,4.271143687702627290e+01
3.400000000000000000e+02,4.198548629854250436e+01
3.410000000000000000e+02,4.126049163434531408e+01
3.420000000000000000e+02,4.493727272104278114e+01
3.430000000000000000e+02,4.935554260482176403e+01
3.440000000000000000e+02,4.323995460829069515e+01
3.450000000000000000e+02,4.288039312327701680e+01
3.460000000000000000e+02,3.677026209248388255e+01
3.470000000000000000e+02,4.311675122058147025e+01
3.480000000000000000e+02,4.139704488971162988e+01
3.490000000000000000e+02,4.054886384314455228e+01
3.500000000000000000e+02,4.164831813454700438e+01
3.510000000000000000e+02,6.502041595697460430e+00
3.520000000000000000e+02,4.461608896795096513e+01
3.530000000000000000e+02,2.196712110944761598e+00
3.540000000000000000e+02,4.114318981759661931e+00
3.550000000000000000e+02,1.653355266285062797e+00
3.560000000000000000e+02,4.459410195718940884e+01
3.570000000000000000e+02,4.237855012291473855e+01
3.580000000000000000e+02,3.889299870136763815e+01
3.590000000000000000e+02,3.319248496624079792e+01
3.600000000000000000e+02,3.726898620028281872e+00
3.610000000000000000e+02,3.268053058434891511e+01
3.620000000000000000e+02,3.404676579120115321e+01
3.630000000000000000e+02,4.499348031176886309e+01
3.640000000000000000e+02,3.820306234235883558e+00
3.650000000000000000e+02,3.400635295973128791e+01
3.660000000000000000e+02,1.786635251048704021e+00
3.670000000000000000e+02,4.446305935288786060e+01
3.680000000000000000e+02,3.121283923380264280e+00
3.690000000000000000e+02,4.233667911344641510e+01
3.700000000000000000e+02,3.458591804116913249e+00
3.710000000000000000e+02,4.734266468849864395e+01
3.720000000000000000e+02,4.162834985099501495e+01
3.730000000000000000e+02,7.022231398131619073e+01
3.740000000000000000e+02,4.094937989112803933e+00
3.750000000000000000e+02,3.779312585128229074e+01
3.760000000000000000e+02,4.302455459640977153e+01
3.770000000000000000e+02,4.067195731369413636e+01
3.780000000000000000e+02,4.792867812066991462e+01
3.790000000000000000e+02,4.521959429435774069e+01
3.800000000000000000e+02,3.489542669759027405e+01
3.810000000000000000e+02,3.921907010868739718e+01
3.820000000000000000e+02,3.256007613158901393e+01
3.830000000000000000e+02,3.651493587585991918e+01
3.840000000000000000e+02,3.916440547348012302e+01
3.850000000000000000e+02,4.159181642845965854e+01
3.860000000000000000e+02,4.193953556457348952e+01
3.870000000000000000e+02,6.192141375943196380e+01
3.880000000000000000e+02,3.983744581586522315e+01
3.890000000000000000e+02,5.448343267604369267e+00
3.900000000000000000e+02,4.332713518011954079e+01
3.910000000000000000e+02,4.230950322163536725e+01
3.920000000000000000e+02,4.316468356150534369e+00
3.930000000000000000e+02,4.031252862049994690e+01
3.940000000000000000e+02,4.605728082505110876e+01
3.950000000000000000e+02,4.364394174194566034e+01
3.960000000000000000e+02,3.769423342178507852e+01
3.970000000000000000e+02,3.969009320982538469e+01
3.980000000000000000e+02,4.033160639668650305e+01
3.990000000000000000e+02,4.874169537312427991e+01
4.000000000000000000e+02,4.624947551771442278e+01
4.010000000000000000e+02,4.288894241591771106e+01
4.020000000000000000e+02,4.320813274528203607e+01
4.030000000000000000e+02,4.027399954005382199e+01
4.040000000000000000e+02,1.695314275761684186e+01
4.050000000000000000e+02,4.558138986225793587e+01
4.060000000000000000e+02,4.064442111504087052e+01
4.070000000000000000e+02,4.649389292206342361e+01
4.080000000000000000e+02,3.169583974666553772e+01
4.090000000000000000e+02,4.392915464378056356e+00
4.100000000000000000e+02,4.314440953354043984e+01
4.110000000000000000e+02,4.298085297378973024e+01
4.120000000000000000e+02,8.381468182228763553e+00
4.130000000000000000e+02,4.238890298074487362e+01
4.140000000000000000e+02,5.113225541387809159e+01
4.150000000000000000e+02,4.057206260826362154e+01
4.160000000000000000e+02,4.076642125101820824e+01
4.170000000000000000e+02,4.148460067848512978e+01
4.180000000000000000e+02,4.854857990641553300e+01
4.190000000000000000e+02,4.189275993415782295e+01
4.200000000000000000e+02,4.028848930393282757e+01
4.210000000000000000e+02,4.598943741192060486e+01
4.220000000000000000e+02,4.292992972050001299e+01
4.230000000000000000e+02,4.123101504377986259e+01
4.240000000000000000e+02,5.365523957038629277e+01
4.250000000000000000e+02,4.098256394750920606e+01
4.260000000000000000e+02,4.190936540364084095e+01
4.270000000000000000e+02,3.894732765168871680e+01
4.280000000000000000e+02,4.260597468653465114e+01
4.290000000000000000e+02,4.532369340499221266e+01
4.300000000000000000e+02,4.714301108134057472e+01
4.310000000000000000e+02,4.044248652369497421e+01
4.320000000000000000e+02,4.047707168190943605e+01
4.330000000000000000e+02,4.325959506580756653e+01
4.340000000000000000e+02,4.191217092145079448e+01
4.350000000000000000e+02,4.079510262951357902e+01
4.360000000000000000e+02,4.203136847000486398e+01
4.370000000000000000e+02,4.306290170168140463e+01
4.380000000000000000e+02,4.666067123349268542e+01
4.390000000000000000e+02,4.093324723495393869e+01
4.400000000000000000e+02,2.575703596958676300e+01
4.410000000000000000e+02,3.496907760211212945e+01
4.420000000000000000e+02,4.156625742927523959e+01
4.430000000000000000e+02,2.518558482253300923e+00
4.440000000000000000e+02,3.979950199211715045e+01
4.450000000000000000e+02,4.382258303017601264e+01
4.460000000000000000e+02,4.137784628631727912e+01
4.470000000000000000e+02,4.489531719346001637e+01
4.480000000000000000e+02,4.371891177569206377e+01
4.490000000000000000e+02,4.084623770248390429e+01
4.500000000000000000e+02,4.091974074678238082e+01
4.510000000000000000e+02,4.353150343718166937e+01
4.520000000000000000e+02,4.815034529602727531e+01
4.530000000000000000e+02,3.954298641423910965e+01
4.540000000000000000e+02,4.003465187265758729e+00
4.550000000000000000e+02,4.560918814125167131e+01
4.560000000000000000e+02,4.436097922465878440e+01
4.570000000000000000e+02,4.127539741970334575e+01
4.580000000000000000e+02,3.743703820290191686e+01
4.590000000000000000e+02,4.130230996211191297e+01
4.600000000000000000e+02,3.896023106099853806e+01
4.610000000000000000e+02,4.624260575748978397e+01
4.620000000000000000e+02,4.047093224287012703e+01
4.630000000000000000e+02,4.180397640684217464e+01
4.640000000000000000e+02,4.053255437963824903e+01
4.650000000000000000e+02,4.270268897377010120e+01
4.660000000000000000e+02,3.917677778578479320e+01
4.670000000000000000e+02,4.428492694168518540e+01
4.680000000000000000e+02,4.057411185466347092e+01
4.690000000000000000e+02,3.822541758444460669e+01
4.700000000000000000e+02,3.909656175887968033e+01
4.710000000000000000e+02,4.009955176436170632e+01
4.720000000000000000e+02,3.832760704907475713e+01
4.730000000000000000e+02,3.854217107554515565e+01
4.740000000000000000e+02,3.989943388960958259e+01
4.750000000000000000e+02,3.847617265712572276e+01
4.760000000000000000e+02,4.115315517931017553e+01
4.770000000000000000e+02,3.846031162361275335e+01
4.780000000000000000e+02,4.180375816483331874e+01
4.790000000000000000e+02,4.246368147013566841e+01
4.800000000000000000e+02,3.819723920040228649e+01
4.810000000000000000e+02,3.776328961809315388e+01
4.820000000000000000e+02,3.711372759871063209e+01
4.830000000000000000e+02,3.372024958043403586e+01
4.840000000000000000e+02,3.896996470468529594e+01
4.850000000000000000e+02,4.383743773821449707e+01
4.860000000000000000e+02,3.866627929098751082e+01
4.870000000000000000e+02,3.954912059563089599e+01
4.880000000000000000e+02,3.932761262528318014e+01
4.890000000000000000e+02,3.803245314114269604e+01
4.900000000000000000e+02,3.516754235533706474e+00
4.910000000000000000e+02,3.941972602353261124e+01
4.920000000000000000e+02,3.883763273535000593e+01
4.930000000000000000e+02,4.186278261127954892e+01
4.940000000000000000e+02,3.935991826124583781e+01
4.950000000000000000e+02,3.875009865057086955e+01
4.960000000000000000e+02,3.758986460995231482e+01
4.970000000000000000e+02,4.010724663735223317e+01
4.980000000000000000e+02,3.761703738993534785e+01
4.990000000000000000e+02,3.745885230665516730e+01
5.000000000000000000e+02,4.086042678109232895e+01
5.010000000000000000e+02,3.757972525918511764e+01
5.020000000000000000e+02,4.036441316296740212e+01
5.030000000000000000e+02,3.988538158933586431e+01
5.040000000000000000e+02,3.965321398055402824e+01
5.050000000000000000e+02,3.982859134790824385e+01
5.060000000000000000e+02,2.529657652953271452e+01
5.070000000000000000e+02,3.823947423532948875e+01
5.080000000000000000e+02,4.074724881652706898e+01
5.090000000000000000e+02,3.732004607198712165e+01
5.100000000000000000e+02,2.909475143862312407e+01
5.110000000000000000e+02,2.985855452754927342e+01
5.120000000000000000e+02,3.935647261839618949e+01
5.130000000000000000e+02,3.944497633671690551e+01
5.140000000000000000e+02,4.168474213817911789e+01
5.150000000000000000e+02,3.962342275067173603e+01
5.160000000000000000e+02,3.914133837399761262e+01
5.170000000000000000e+02,3.907168643953887965e+01
5.180000000000000000e+02,4.183099883644502626e+01
5.190000000000000000e+02,3.694890736366446760e+01
5.200000000000000000e+02,3.672739838776482202e+01
5.210000000000000000e+02,3.696891665346685585e+01
5.220000000000000000e+02,3.718109780442959789e+01
5.230000000000000000e+02,4.107738780658013411e+01
5.240000000000000000e+02,3.666620171181388343e+01
5.250000000000000000e+02,3.483252939580815166e+01
5.260000000000000000e+02,3.876357769479542270e+01
5.270000000000000000e+02,3.703187352465739224e+01
5.280000000000000000e+02,3.727585444586831187e+01
5.290000000000000000e+02,3.115897446955124295e+01
5.300000000000000000e+02,3.805782641397603072e+01
5.310000000000000000e+02,3.994112386485087285e+01
5.320000000000000000e+02,3.900534801901623894e+01
5.330000000000000000e+02,1.353831866645819737e+01
5.340000000000000000e+02,3.550102464897478427e+01
5.350000000000000000e+02,2.825094908580264175e+01
5.360000000000000000e+02,1.219382097962959755e+01
5.370000000000000000e+02,1.734511795907776133e+01
5.380000000000000000e+02,1.189702773484930454e+01
5.390000000000000000e+02,1.683814165740998448e+01
5.400000000000000000e+02,3.681420202114688323e+01
5.410000000000000000e+02,1.261229897216220053e+01
5.420000000000000000e+02,1.545875617399016377e+01
5.430000000000000000e+02,1.258589113002415338e+01
5.440000000000000000e+02,1.206354936247526766e+01
5.450000000000000000e+02,1.415945610946087818e+01
5.460000000000000000e+02,3.657111322921443985e+01
5.470000000000000000e+02,1.348002052287479025e+01
5.480000000000000000e+02,1.389101516092789979e+01
5.490000000000000000e+02,1.205457853337171059e+01
5.500000000000000000e+02,1.221586946727552636e+01
5.510000000000000000e+02,1.418107164334712245e+01
5.520000000000000000e+02,1.599491757156253691e+01
5.530000000000000000e+02,3.063667365449287772e+01
5.540000000000000000e+02,1.201377642040937133e+01
5.550000000000000000e+02,1.421699238025830248e+01
5.560000000000000000e+02,3.811228286648924524e+01
5.570000000000000000e+02,2.029550561044780821e+01
5.580000000000000000e+02,1.822697768812570374e+01
5.590000000000000000e+02,1.094862182099005388e+01
5.600000000000000000e+02,1.565730639854314177e+01
5.610000000000000000e+02,1.466484686418344374e+01
5.620000000000000000e+02,1.355808749655087730e+01
5.630000000000000000e+02,1.199966491011674741e+01
5.640000000000000000e+02,1.213349345898509313e+01
5.650000000000000000e+02,1.040461046971556947e+01
5.660000000000000000e+02,1.441060133557077449e+01
5.670000000000000000e+02,1.081958620610325106e+01
5.680000000000000000e+02,1.208734914362510793e+01
5.690000000000000000e+02,1.358918984257311280e+01
5.700000000000000000e+02,1.862452292076102012e+01
5.710000000000000000e+02,2.028144075166024862e+01
5.720000000000000000e+02,2.496815417968577933e+01
5.730000000000000000e+02,1.461062313997746998e+01
5.740000000000000000e+02,1.081815340133852033e+01
5.750000000000000000e+02,1.066074318215703443e+01
5.760000000000000000e+02,1.034856787067780282e+01
5.770000000000000000e+02,1.658502801073079880e+01
5.780000000000000000e+02,1.271613385684251085e+01
5.790000000000000000e+02,3.789277466500654157e+01
5.800000000000000000e+02,1.068985576872344012e+01
5.810000000000000000e+02,1.276464494976461239e+01
5.820000000000000000e+02,3.308203388090109343e+01
